gene	logFC_121248	t_121248	p_121248	FDR_121248	logFC_41804	t_41804	p_41804	FDR_41804
MUC5AC	-0.19348975675675648	-6.668937576461682	1.15359327254787e-9	1.5856620703413193e-8	-0.4259046857999995	-1.0828763448238128	0.2852747121988774	0.5189914539150439
MUC5B	-0.14378590733590668	-1.1724737151469504	0.2436008203044051	0.32252274157527233	-0.25939104539999924	-0.37136434261099516	0.7123038125102801	0.8572472936949445
MUC6	-0.4904839073359069	-8.805845739609934	2.475200734616923e-14	1.4473935908634927e-12	-2.63389802625	-4.442801950811532	6.729985485006726e-5	0.0025060127217517826
MUC7	-0.06780859845559828	-2.3480720358794835	0.0207016854477357	0.039353645332919227	-0.7869179839499999	-1.3241873328283336	0.19287298841088182	0.41280341915586033
MUC8	-0.14277146718146694	-3.34255002893317	0.0011431836141502245	0.0031565972529334647	-0.2626398506999993	-0.6384687764905685	0.5267662635309461	0.7320479480347967
MUCL1	-0.007028162162162066	-0.12038342569531996	0.9044043226194026	0.9281714872030962	0.10196980739999997	0.19239382700906546	0.8483961531398025	0.9295934428733273
MUL1	-0.04559598069498122	-1.0552502298292599	0.29367877071667403	0.37676305139182653	-0.4437981377000001	-2.529222327905994	0.015427981278095162	0.08470592547763858
MUM1	-0.11753703861003877	-1.615906047914007	0.10904823604874746	0.1634371144252724	-0.3151273752999995	-1.8357252577070884	0.07375529743067304	0.22942928428563286
MUM1L1	-1.1365190193050185	-4.714103544118325	7.325347941805516e-6	3.6455798164743855e-5	-2.23370191125	-2.8261398830596196	0.0072861521877404505	0.05174523948413909
MURC	0.11870673745173717	1.9151381248628019	0.05813458433989732	0.0958104108755047	0.7487478865999997	1.6334589984756815	0.11013135722069706	0.294617848368279
MUS81	0.18684230888030823	4.182685541955989	5.9023704925092786e-5	2.3026231227323232e-4	0.35005914059999993	2.507147487053058	0.01628383661005868	0.08745456491428087
MUSK	-0.07389892664092658	-1.9840746862170011	0.04979855874046304	0.08395108292271454	-0.37317755404999997	-0.8111219395595108	0.42204159325814894	0.6490399984548967
MUT	-0.7432608108108106	-5.792817534697565	6.98446834325064e-8	5.886599762523485e-7	-0.9533636609499997	-4.419248062381832	7.24271016325525e-5	0.002612857804146874
MUTYH	0.1572777992277985	2.5381616131769498	0.012577820731019405	0.025556261382576606	-0.018192186100001003	-0.12231323885138624	0.9032564615733104	0.9560476671238791
MVB12A	0.4441829266409261	4.249659829319502	4.576138159316002e-5	1.8437624259974255e-4	-0.3938657175999988	-1.5989919449957577	0.11760340326450543	0.3068522047754332
MVB12B	0.2415775328185326	2.89267990385312	0.004625157504514739	0.010645545571443142	-0.2745496142500004	-1.4715537610043345	0.14887722123063105	0.35328091997708266
MVD	0.07023724324324317	1.0495068137341046	0.2963006502527844	0.3795223485219819	-0.40297113370000015	-1.0501390095251215	0.2998863852069739	0.5342693314829896
MVK	-0.27274379922779823	-5.961672513095362	3.230070919338765e-8	2.9634640534954097e-7	-0.6130451979499993	-2.8241805336444132	0.007323344077922273	0.05194154017836426
MVP	0.3373410231660233	2.770019892119473	0.006605930212099806	0.014579866525647885	-0.05018537314999963	-0.2116294819552044	0.8334585342799867	0.9228626902667263
MX1	0.1437710347490358	0.6197805215611748	0.536714902839827	0.6163310606279236	-0.9302952673999998	-2.5226847586442096	0.015677067311975885	0.08555525470080567
MX2	0.057142436293436606	0.3176830346049725	0.7513421544014927	0.8043676305278641	-0.4753291340999994	-1.6596378580171665	0.10471986782390456	0.28523811236719965
MXD1	-0.11603361776061787	-0.9761152424441575	0.3312006988309275	0.4156585012213216	0.09416932359999924	0.46350455364886844	0.6454865933950598	0.8150734234702929
MXD3	0.281563135135134	5.260030278999146	7.407783451429957e-7	4.733886998206693e-6	-0.17208076765000005	-0.44384256354903356	0.6595210983302295	0.8243435410998733
MXI1	-0.19988315830115833	-2.3654152232557895	0.01980385520557838	0.037858622224004435	-0.012745413500000437	-0.07976005434996401	0.9368212974239178	0.9722783215549047
MXRA5	-1.2101950849420842	-5.261879225288405	7.348814782088787e-7	4.705880716949585e-6	-1.0156999593999994	-2.278228659956655	0.02806553906486818	0.12421205179543694
MXRA7	0.17889221621621534	1.10102587198107	0.27334671702837243	0.35492814036400555	0.25167671319999957	1.0209718333734377	0.3133338979151395	0.5471877017332591
MXRA8	-0.2988610386100386	-3.5512955020525596	5.705451840107857e-4	0.0017130348251452896	-0.34925570014999996	-1.5503997293917107	0.1288332031793875	0.3239926394641784
MYADM	-0.45707829729729776	-3.4840938415977396	7.158288849229505e-4	0.0020973422900211437	-0.6008101440499989	-2.4023208775177984	0.020968309952271558	0.10314872148162896
MYADML2	-0.1447700347490351	-3.2938470711451804	0.0013388588088050397	0.003622412396509456	-0.9064666456999998	-2.6642518612848995	0.011028106327954312	0.0683764658627769
MYB	0.4104232509652506	4.489522983983832	1.802175972405741e-5	8.069727033293966e-5	0.2600330921000004	0.6262331205148222	0.5346792995547547	0.7378142223862588
MYBBP1A	-0.0390808378378373	-0.8869499912975742	0.377087510542806	0.4625456533685383	-0.20283483870000008	-1.7062968526429376	0.09561866550055317	0.2689055841166289
MYBL1	-0.21528013127413095	-4.241491099696558	4.721052372209839e-5	1.8951292166946048e-4	-0.15288398849999946	-0.7788586193628344	0.44059465714065504	0.6633161863645005
MYBL2	0.010739868725868322	0.16667078878700406	0.8679424541878958	0.9000072555033511	1.2081658314500003	2.5417379299029035	0.014961181221671732	0.08298076876976675
MYBPC1	0.0785879343629339	1.20300121870122	0.23162088312980358	0.3089367263917234	1.0853022498499991	2.325521837103186	0.025139745384606373	0.11583666201045169
MYBPC2	-0.08761919691119742	-2.0787407675806553	0.04002338237170492	0.06971721946922622	-0.74928499245	-1.802283700785532	0.07895400277325129	0.23937092994098055
MYBPC3	-0.07009555984555989	-1.8799562291476917	0.0628236441076927	0.10240559987071109	-0.16710592199999993	-0.5262587045244733	0.6015815350381288	0.7852978355547537
MYBPH	-0.022931872586872386	-0.5698954587713201	0.569938701820656	0.6471594918408362	-0.20502953764999962	-0.40479220641817815	0.6877624468260133	0.8420609278891353
MYC	-0.790738328185327	-3.227693269082872	0.0016551220092921115	0.004355658004854985	-0.5502323738999998	-1.8092380052278945	0.07784814268349914	0.23720838321811977
MYCBP2	-0.20734788416988365	-2.4129557732126097	0.017517088678082184	0.03406178868457332	-0.2548443502499993	-1.9429409234191068	0.059003973340418146	0.19862864262003804
MYCBPAP	-0.09095117760617767	-2.2272421720094036	0.02801688784052387	0.05117152314103579	-0.11316104989999981	-0.4264576309775412	0.6720349049358236	0.8325526256043141
MYCL	0.5282700424710414	2.848964163797772	0.005258196413168331	0.011914744434963615	0.0926972896499995	0.2849082274165794	0.7771677482085542	0.8943411112934813
MYCN	-0.043784046332046314	-1.1454847535368615	0.25455426912980306	0.33429841924538795	0.9653132973999998	1.8449519272510237	0.07237310217385634	0.2267183311618515
MYCNOS	-0.11353317374517373	-2.405955876748512	0.017838336343218433	0.03459059818809329	-0.30946309289999946	-0.6531836427781279	0.5173326659460293	0.7248655383139436
MYCNUT	-0.10657311196911158	-2.738777474411103	0.007221255225380015	0.01576673340536901	-0.8209403206999994	-2.0983181245872133	0.04216503939765785	0.1605440484339622
MYCT1	-0.7252308146718137	-5.324900755765402	5.591457520381732e-7	3.6936220905212213e-6	-0.635706457699999	-1.9442293341183823	0.05884338492766744	0.1982990166276607
MYD88	-0.3718073976833975	-5.16800028332931	1.1006030352986784e-6	6.715685224923465e-6	-0.6889032827499993	-4.878338853789845	1.7028817327591387e-5	0.001023281390406341
MYDGF	0.3981448571428564	5.233627433065339	8.302005375275864e-7	5.2345948674891555e-6	-0.023484742800000326	-0.18919406685444343	0.8508866026441801	0.9305025948967709
MYEF2	0.7852549382239369	3.2652777437562155	0.0014677929356611845	0.003926328053300263	-0.47251323700000025	-1.0327622248657946	0.30784911633559475	0.5419310372783194
MYEOV	-0.3384796293436287	-4.335709163218378	3.2876801068540394e-5	1.3809018220582335e-4	0.04856776475	0.1464612807287704	0.8842845751600332	0.9471605574654556
MYF5	-0.04853381467181457	-1.2883349648887965	0.20039777740434273	0.27378801983900686	-0.24677829469999976	-0.5126629029269757	0.6109747769594585	0.791668711174595
MYF6	-0.12190381081081036	-2.961041116181922	0.0037742042515385155	0.008938515523540264	-0.5879380276499996	-1.3437521635205358	0.1865161628044525	0.4044343184418619
MYH1	0.029823664092664123	0.4482107560590552	0.6549039222556046	0.7229605996800962	0.46351654769999934	0.9854657585407118	0.3302520103477087	0.5649997625712707
MYH10	-0.5931879343629335	-4.5933193804810575	1.19263945823528e-5	5.641720966200291e-5	-0.35736999000000025	-2.1223060521574904	0.03998144963245797	0.15515545749312978
MYH11	-0.22253987258687294	-1.3007416662482563	0.19613067010075227	0.26875152546152214	0.09829909665000056	0.22316579314672824	0.8245293611313256	0.9188518029041869
MYH13	-0.06694735521235562	-1.7517722840101178	0.08266721118011633	0.12925033025235896	-0.6092669451499999	-1.4620258471281702	0.15145839884372597	0.35672093439233116
MYH14	-0.04871067953668032	-0.8228208275065594	0.4124329434449576	0.4980658938803709	-0.18032565689999902	-1.0110227644000316	0.3180137296588403	0.5516989122951393
MYH15	-0.11389261003860986	-2.981370404022995	0.0035504999228848483	0.008472359019582505	-0.13738005659999863	-0.35570200623151427	0.7239116362297675	0.8643728755725558
MYH16	-0.05270121621621609	-1.6478243743149303	0.1023111198393413	0.15485314669933647	-0.7487649284999994	-1.5230020208797466	0.13553661404426467	0.3347046011998503
MYH2	-0.15597967953667957	-4.89735119720932	3.4484125768084334e-6	1.8655388904082034e-5	0.3543009655999999	0.7160109832048838	0.47809690153244044	0.6951899665130467
MYH3	-0.06524582239382254	-0.5293631377803301	0.5976459704900563	0.6725952090677322	-0.8959307010999997	-2.3993106334128003	0.021119254568988523	0.10361961438705102
MYH4	1.0572039111969096	4.654736038675479	9.317031525924567e-6	4.5219408028433085e-5	-0.3317917273	-0.34273155826570334	0.7335746778389756	0.8690504762543744
MYH6	-0.020586664092664103	-0.5986796012275991	0.5506470742672754	0.6295714184030297	-0.5788103962499999	-1.2746722848531575	0.20969723706603113	0.43459651219468043
MYH7	-0.11005374903474853	-2.435686914852259	0.01650906313505912	0.03236204833531054	-0.7584983329000005	-2.4421037225067725	0.019063070199114795	0.09713726072648024
MYH7B	0.017889042471042126	0.4112411666868523	0.6817150886338732	0.7462395676095068	0.12802289374999992	0.30144019803073796	0.7646227134698427	0.8864700680120177
MYH8	-0.052103204633204905	-1.7852652395578001	0.07704081655423588	0.12178070998637415	-0.8412067851999994	-1.9697388012650499	0.055740529445577204	0.19109909173043985
MYH9	0.3161014401544383	4.5550430384407345	1.3896635821524381e-5	6.450992723551427e-5	-0.01408811980000035	-0.11466804782167443	0.9092754096778322	0.9587279915373582
MYL1	-0.008040231660231573	-0.1977089760721207	0.8436464528585041	0.8802686727278896	0.34015207634999994	0.7156390679469444	0.4783240968432344	0.6953774070117196
MYL10	-0.19640618918918926	-4.889506517365056	3.562645929673402e-6	1.9188488776873687e-5	-0.4259423871999998	-1.4531322658107824	0.15389951929302456	0.36055748445677577
MYL12A	0.252778262548262	3.815678747233585	2.272870379445805e-4	7.544903000775919e-4	0.16919191534999853	0.838042895514642	0.40693016807932614	0.6357790667406149
MYL12B	0.2594529729729723	4.419788806756529	2.370590328385854e-5	1.0342449140268247e-4	0.04331007300000123	0.42844778965072533	0.670597499753053	0.8316225521856552
MYL2	-0.30763728957528946	-7.340623773961863	4.2947240824787095e-11	8.92293533583184e-10	-0.2862684852499995	-0.6150768705374065	0.5419481207545346	0.7436594415245438
MYL3	-0.10172430115830099	-3.081674543062369	0.002615289377971231	0.006494336739612807	-0.3031199484499998	-0.8447728967633985	0.4032053808543954	0.6320933013639135
MYL4	-0.05075067181467229	-1.2645149668144124	0.20878224392950442	0.2833743153552449	-0.4776315429499998	-2.5123856345568676	0.016076922364490782	0.08675575002394766
MYL5	-0.13445482625482608	-1.3503960879968806	0.17972746297967412	0.24951250891549245	-0.3597319779000005	-1.8624894748536114	0.06980650317319674	0.2208407305885033
MYL6	0.13133749034749065	2.521743684720601	0.013144914150312548	0.026530593633675284	-0.2045628649999983	-2.7998453890157493	0.00780022575307653	0.05427968995734925
MYL6B	0.3174521737451729	2.6351062125579423	0.009654958554178038	0.020337398414741442	-0.09616061395000058	-0.7722327684532562	0.4444640912638431	0.666875662911796
MYL7	-0.10854457915057877	-2.864014625331508	0.005031804570342885	0.011455452100331635	0.0346962076000002	0.1332602612280927	0.8946481513307644	0.952676778730082
MYL9	-0.07428120849420819	-0.4027518969313675	0.6879312451233532	0.7514219620973288	0.07862354974999994	0.24599722200125154	0.8069280669878531	0.9092989142761484
MYLIP	0.07290733590733559	0.5308832154076925	0.5965957457915069	0.6716565189008721	0.44478318755000007	2.122899950520375	0.03992867369432332	0.15504613332249467
MYLK	-0.30403469498069424	-2.288431024572224	0.024069754429519436	0.044854738979297204	-0.370807993999998	-2.137831427293707	0.0386218064974583	0.15186915342357382
MYLK-AS1	0.0032964131274127906	0.0688509816572001	0.94523625263003	0.9592593516893418	0.5545710063999997	1.8278975310189254	0.07494541761070186	0.23150918336915616
MYLK2	-0.10519328571428622	-2.798218527187967	0.006092007445893865	0.013563913814793167	-0.30517533074999964	-0.8628924853344354	0.39328271327161823	0.622957755901661
MYLK3	-0.09941497683397646	-2.2920201297538134	0.023854211744403803	0.04449118306405007	-0.4321925684499997	-1.1651366880215521	0.25078708459681787	0.4822969295841506
MYLK4	-0.0640687220077214	-1.5428475409071407	0.12580897903740632	0.18477636358116936	-0.5695235016999994	-1.2927966194337592	0.20341525610711883	0.4266601162952614
MYLPF	-0.0953242393822394	-2.4224613881754036	0.01708908250339763	0.033369731750126454	0.008512624699999964	0.021503734400343394	0.9829495251280336	0.9927195637286839
MYNN	0.1891140038610038	3.2229958120530915	0.0016800437049821271	0.004411635769492541	-0.03659764119999934	-0.2786507910112336	0.7819320847218414	0.8968347906229155
MYO10	-1.1680678841698824	-6.04373042167652	2.2124408014126572e-8	2.1154824067309683e-7	-1.3855628190000002	-4.779318002498008	2.3332116026546687e-5	0.0012608355157565482
MYO15A	-0.18829413899613878	-4.147459942947926	6.740852826492231e-5	2.5838550050164845e-4	-0.4449732371999997	-1.3438711735439428	0.18647799241043592	0.4043919618088139
MYO15B	-0.08122808108108168	-0.8181974047455708	0.4150559596345892	0.5007605263411657	0.19943198734999998	0.7937254936220485	0.4319858074605568	0.6571457022036015
MYO16	-0.4450895945945939	-4.457019993910793	2.0484781539169267e-5	9.045989704050935e-5	-0.5666052916999992	-1.4188750192127475	0.16359333010277632	0.3749765544201639
MYO18A	-0.11635825482625492	-1.6198994909703424	0.1081863344728507	0.1624251041333371	-0.2622312438500009	-1.436695043901059	0.15849276710105026	0.3674795526272806
MYO18B	0.07982166023166008	0.7547933756055385	0.45202478916794064	0.5368766169134706	0.15175463089999974	0.3305966875912098	0.7426550687986588	0.8742855120091638
MYO19	0.48621676061775976	8.134905432639979	7.810038543910807e-13	2.8601307819140034e-11	0.4701408536500003	2.0396278671235537	0.0479539006589844	0.17397284873830682
MYO1A	-0.03011922393822397	-0.5203148669283669	0.6039149902061169	0.6783869239325412	0.4230102419499995	1.168023035770777	0.24963425374851309	0.48143330682045954
MYO1B	-0.34098631660231554	-2.5787118921842676	0.01127015503032853	0.02324008743717286	0.006871411499999893	0.043772222967417736	0.9653012844575495	0.9846290368941703
MYO1C	-0.18794105405405417	-3.1895849064298245	0.00186765576301614	0.004837713242782817	0.07594626875000043	0.43728708040828645	0.6642284302510226	0.8277467032377306
MYO1D	0.10516377992277941	0.6657452080389772	0.5070012052848263	0.5884849911189812	-0.3031002751000009	-1.123777014764622	0.2677311706153196	0.4997569588774952
MYO1E	-0.2976048069498066	-3.1200940607956653	0.0023219845273523467	0.0058528539308801385	-0.21702755279999975	-1.3862836725516428	0.17325274433460217	0.386352667761291
MYO1F	-0.6758146254826237	-5.835998517038116	5.739982167628979e-8	4.946982254058367e-7	-0.7282485759999999	-3.9630743716422683	2.93365122724657e-4	0.006394360235099664
MYO1G	-0.21581102702702684	-2.3355991660951076	0.021369448030827458	0.04046392783901373	-0.16502554949999956	-0.706676058424959	0.48381788817667326	0.6998175547682276
MYO1H	-0.21917639768339758	-4.995992367737167	2.2833008211675153e-6	1.2850877817039317e-5	0.46333658479999973	1.281103591248391	0.20745163503044162	0.43179556184261764
MYO3A	-0.11697931660231631	-2.876008159046774	0.004857831842457458	0.011109379317596414	-1.0942908653500003	-2.149349262412795	0.03763962157785861	0.14924802919853417
MYO3B	0.06685230115830092	1.7688669982351048	0.07975468508608081	0.1254630940611452	-0.1029920602999996	-0.45412651384803765	0.6521646071701537	0.8196046391918859
MYO5A	0.8219864517374503	5.872513350975171	4.859745128499097e-8	4.2730006378432036e-7	0.5093989771	2.322190225375127	0.02533652035580647	0.11622634485446186
MYO5B	0.024017783783783806	0.16677285660725147	0.867862336796777	0.8999670788168133	0.08703615664999882	0.5111256520990658	0.6120410856029751	0.7923275446764609
MYO5C	0.8405703783783767	8.314056616923798	3.122341050867076e-13	1.3239821613939864e-11	0.15902999429999923	0.703192676258787	0.48596254068487976	0.7015624600158076
MYO6	0.25468144787644725	2.359427674723917	0.02010984776848934	0.03837613110868923	0.12032768479999938	0.758055244765722	0.45281088126745794	0.6735499931763548
MYO7A	-0.6386905598455596	-6.132416318685974	1.466016621711404e-8	1.4641992457340758e-7	-0.5912972290500005	-2.0413414753356416	0.04777552112207561	0.1735862553814115
MYO7B	0.0012921312741309328	0.03092125284863422	0.9753897252120663	0.98198050134392	-0.010432394799999072	-0.027335386868543348	0.9783266176127261	0.9909451905815624
MYO9A	-0.15302908108108124	-2.943199950586255	0.003981156003099549	0.009357326189996028	-0.2800053351999997	-1.5698537244966513	0.12423760169918154	0.31726770168894086
MYO9B	0.15182599999999996	3.1611101350879967	0.0020427685201728127	0.005230266433535686	-0.11524644364999992	-0.8714854824785643	0.38863110648205956	0.6191966937159776
MYOC	0.03999371042471011	0.8985494412798997	0.3709026064932823	0.45637447814063975	-0.4236896341000002	-0.9485908876207507	0.3484604392496561	0.582588573898837
MYOCD	0.07296845559845526	1.1818441892562237	0.23987749721382243	0.31844594146785543	0.029660208550000348	0.058228071917471765	0.9538535938890591	0.9792182717392692
MYOD1	-0.12687959073359056	-3.6031301006870313	4.780080778582686e-4	0.0014624626888397913	-0.49629035015000006	-2.165122213217266	0.03633037025422105	0.14640506560579294
MYOF	0.4126452355212351	2.270890911069029	0.02514793448719913	0.046580638530316985	0.5614755508000002	2.1339754435339153	0.03895563744292689	0.15279516431590132
MYOG	-0.21344552509652495	-5.028470957547195	1.991461366136562e-6	1.1355244848641845e-5	-0.6100251449999996	-1.894439826981619	0.06532962794982236	0.21188540283174084
MYOM1	0.23738553667953607	1.1138617292833906	0.26782489866402714	0.34900826817459907	0.1704017092500008	0.5044015691586314	0.6167152275896463	0.7958460230359806
MYOM2	-0.7944908494208484	-9.299744974655479	1.9029798558437057e-15	1.586035279853185e-13	-1.8348297746	-4.598601629723934	4.1305379116021886e-5	0.0018412211309648033
MYOM3	-0.09342185328185336	-2.1995575658270536	0.029981366710748945	0.05428087141564059	0.3091991559499996	1.5910516720873806	0.11938201904228754	0.309931621939
MYOT	-0.3483123706563703	-4.344317099558336	3.1799887638606536e-5	1.3434510697273413e-4	0.14399766274999984	0.35715136850074686	0.7228346506204217	0.863633345741173
MYOZ1	-0.23188764092664058	-4.8938454661011654	3.4990156103394416e-6	1.8877501629889352e-5	-0.9181137634499997	-2.126150150187683	0.0396409337392228	0.15436971565150617
MYOZ2	0.017102837837837823	0.4728691711632584	0.6372660390007663	0.7079178912462296	0.4129964166000001	0.954081521326159	0.3457080217439168	0.5801717788146444
MYOZ3	-0.09672340154440193	-2.250866250157192	0.02643045856284906	0.04863320632022125	-0.09161838730000003	-0.31787562713853074	0.7522141286231535	0.8791432035151383
MYPN	-0.0583093822393827	-1.7986105433685877	0.0748889331615785	0.11896151329515242	0.20280340265000005	0.43453132756313745	0.666211393129572	0.8291147339520326
MYPOP	0.2441642702702701	3.143895461227106	0.0021559211118503023	0.005482552249950857	0.45340466680000036	2.2107549488064064	0.032766578039439165	0.13730906802001927
MYRF	0.12925123166023123	1.0511840660057468	0.29553334498879413	0.37867331410386046	-0.23681876205000063	-0.9979596053039171	0.3242301699706037	0.5587403063749143
MYRFL	-0.015598884169884504	-0.22723716114463727	0.8206712930147996	0.8622935148022478	-0.06316093089999991	-0.19757326527656924	0.8443682096165465	0.9279053188168318
MYRIP	-0.22873875675675612	-0.80618437067734	0.4219179097422219	0.5072108477824014	-0.6204728029500001	-1.296369120089646	0.20219394973551422	0.42509802691378246
MYSM1	0.16344874903474862	1.7667157486345317	0.08011648897188585	0.12593207490464867	0.08802729200000015	0.8562659913155695	0.3968935948039718	0.6260950256220527
MYT1	-0.029699220077220208	-0.742067324797673	0.4596662008211234	0.5438145900071734	0.14333349555000013	0.320761082342332	0.7500423720247876	0.8779281705105687
MYT1L	0.07379909266409261	0.8452022488676324	0.39987677087918894	0.4855981352612626	-0.5713146021499995	-1.2918795339455136	0.20372967079455656	0.42691856022131486
MYZAP	-0.27008813899613926	-3.383537153974776	9.99620962002225e-4	0.0028130342543899608	0.34306988670000027	2.8105371246850144	0.007587257438570581	0.05320619312096256
MZB1	-0.6994053783783778	-6.511185521218929	2.4576543380725405e-9	3.056681235911491e-8	-0.7093159163499995	-1.59135693444488	0.11931323859102921	0.309931621939
MZF1	0.15639199613899646	2.2248906788830656	0.028179262447796897	0.05142910445733081	-0.21832671789999988	-1.180762145810445	0.24459204448764219	0.47496971467056603
MZF1-AS1	0.25946242857142815	5.92613122106084	3.802559086329448e-8	3.4322434773827584e-7	0.4456802588999993	1.2018630706729787	0.23640406487647556	0.46559507680017864
MZT1	0.7398311930501928	7.284894206730675	5.664919664243953e-11	1.1378485453028505e-9	0.9833853468499992	4.4670724095901395	6.23893201877127e-5	0.002385157964926739
MZT2A	0.11522055598455612	1.7085385021657031	0.09042478513353384	0.1394449419402922	-0.09454289159999985	-0.7215120792353726	0.47474355267801016	0.692041889157567
MZT2B	0.020370019305019426	0.24770646626711706	0.804834443093598	0.8492221401152036	0.282004931699999	1.7873915636433817	0.08136675381440224	0.24384445341652394
N4BP1	-0.07976891119691097	-2.2336402503274932	0.027579222477363018	0.05046524449445472	-0.18950249654999957	-1.606635101373471	0.11591177646691384	0.30410330321040524
N4BP2	-0.11372332046332065	-0.9388568128797109	0.34991075962194973	0.4347395275157142	-0.5635791742000001	-3.3151439439703516	0.0019398884784899862	0.02193585005868848
N4BP2L1	-0.9935356254826245	-6.263659157532761	7.935614531790186e-9	8.583959368972248e-8	-0.8918325392	-4.314617876618502	1.0022707987052294e-4	0.003187079191727244
N4BP2L2	-0.17999065637065662	-2.4369058157831147	0.016456499605996086	0.03226482523021477	-0.24549375750000144	-2.3436320462601716	0.024093914475189118	0.11276138588183926
N4BP2L2-IT2	-0.08152301930501908	-2.083515347601247	0.0395774556953152	0.06903996742102578	-0.04829168834999956	-0.19454681827254022	0.8467213103457366	0.9288327494355029
N4BP3	-2.6681081081033134e-4	-0.007522959905295459	0.994011558110858	0.9957275101785268	0.31300942859999975	0.684917878761053	0.49730093710070744	0.7098285619915806
N6AMT1	0.360983447876447	4.545571353583309	1.443077193033101e-5	6.657742986224612e-5	-0.01307443274999952	-0.07805788744750376	0.9381667660363872	0.9726404375936292
NAA10	0.5097342972972961	7.835838692042651	3.573963442059415e-12	1.0576684837075414e-10	0.23440267639999995	2.2528558888995334	0.029757599251890334	0.12907618275700308
NAA11	0.25061411196911076	2.665763826274787	0.008867557097086223	0.018855911000285105	0.36849441619999984	0.6763827743635028	0.5026461294776293	0.7132925340548549
NAA15	0.3921346679536676	4.359264862008637	3.00100532568525e-5	1.276013855544004e-4	0.2682826960500016	2.0947940228730784	0.04249449973903261	0.16135151908241865
NAA16	0.21386484169884112	2.8021889752059987	0.00602265367203694	0.013430116384194727	0.09486718979999981	0.5708043992158917	0.5712891159941038	0.7640017300024432
NAA20	0.9027288378378371	9.932565002509	6.994465669289091e-17	9.878015994574357e-15	0.48325040849999995	3.1532776120520207	0.003039638213319602	0.029166633837623062
NAA25	0.10974752123552071	1.4586848979647191	0.1475700111390765	0.21121365118014068	0.04103517059999978	0.1972707212848277	0.8446033769564092	0.9279053188168318
NAA30	-0.13781981081081068	-1.9704256078371487	0.05136322851648607	0.08615192458316923	-0.16092081839999914	-1.0940385348389408	0.28040872013782714	0.5135286112826465
NAA35	0.30673218532818447	3.930015160755066	1.5062085531279443e-4	5.259158050753157e-4	0.34933134590000114	3.520733099668878	0.0010811869584287407	0.015133116672166158
NAA38	-0.1604106138996139	-2.4001620954292187	0.01810817935628836	0.035036151710789144	-0.1363116501499998	-1.148132422946065	0.25765701045917666	0.4884529146764629
NAA40	0.6646277799227785	6.4509470265635684	3.2744517400020956e-9	3.96378122984227e-8	0.487817558499999	2.49641224752052	0.016715495825861643	0.08905515079597559
NAA50	0.041861023166022276	0.6881251480446644	0.49285745125329483	0.5756928602863622	0.11623187950000007	0.7990634849272314	0.4289196038095682	0.6552628795329403
NAA60	0.08470295366795376	1.527416755467869	0.12959695771513116	0.18939352510428273	-0.15697863014999944	-0.9702531972142705	0.33768501630915093	0.5728505154622912
NAAA	-1.0263090193050177	-7.72682643462683	6.2007352735627816e-12	1.718275087972117e-10	-0.8329204190499996	-3.256521451400782	0.00228522712199362	0.02442778652812148
NAALAD2	0.02230293436293421	0.34919912653885915	0.7276234869597396	0.7845437372305571	0.3499589536500001	1.381004447730813	0.17485821394809561	0.38852816425055403
NAALADL1	0.04172434362934381	0.5793427861885146	0.5635710199274059	0.6410939989299522	0.037518675799999845	0.1145282354413839	0.9093855333722388	0.9587487765931426
NAALADL2	-0.06763254440154444	-2.2482101856460854	0.02660480576943476	0.04891263859892785	-0.7866188227500001	-2.14284032788504	0.038191928734440495	0.15066902897357345
NAALADL2-AS3	-0.04475783397683412	-2.0315782163866816	0.04466520470848138	0.07669130933961603	-1.0230998277500003	-2.0150473679862198	0.050577217935528045	0.1800093486423514
NAB1	-0.29983956756756686	-3.35863815619757	0.0010846702731883461	0.0030199452774435035	-0.42203057910000064	-3.2494867923858655	0.0023303922048722573	0.024731545124577734
NAB2	-0.4487874324324317	-6.030716027949927	2.349650090183165e-8	2.2378256747703324e-7	-0.42219987329999953	-2.118227712935362	0.04034552630004357	0.1559687637470851
NABP1	0.15034650965251015	0.8917617799932338	0.3745140451340254	0.46019341489015736	0.27245267224999936	1.385026317437339	0.1736340790506984	0.3869544228654689
NABP2	0.5243965212355204	7.069828829666067	1.6390500587667526e-10	2.870713037709595e-9	1.314088907349999	3.438406331435091	0.0013688331648729654	0.017525737395810252
NACA	0.42747733590733583	8.548369428197551	9.359827354339458e-14	4.652492289677485e-12	4.3247000000412405e-5	5.723881525745868e-4	0.9995461132551974	0.9999059528520007
NACA2	0.19165687258687195	5.9383323818451075	3.5955927802686426e-8	3.258955406215991e-7	0.16534895164999977	0.8391114933593095	0.4063373234930998	0.6353091208183281
NACAD	-0.0914774710424708	-2.8519888871549752	0.005211962312630655	0.011823528646016752	-0.47004855874999985	-1.7767277817338407	0.08313233457276008	0.24701238546117335
NACAP1	0.1042964864864866	3.4213677100142745	8.82295100570231e-4	0.002524009116610236	0.38890662950000127	2.875427160589231	0.00640648818170841	0.047676154477951496
NACC1	0.1962415521235523	3.4231035607581064	8.772352540370208e-4	0.002511185482440757	-0.041811044300000426	-0.17267176871799034	0.8637703151394998	0.9367865075144552
NACC2	0.38032392664092535	3.7513887882056474	2.854458565000734e-4	9.253805836730398e-4	0.5373073516499995	3.5451159534357344	0.001007776631945873	0.014520687800283726
