injury_set	rank	gene	beta_injury_index	t	p_value	FDR	selection_rule
HBV_INJURY_EXTENDED_7792	66	RAP2B	0.38987735860385614	7.825838040587925	1.5021754681816958e-12	4.905435611293614e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	67	ENTPD1	0.3886085819712254	7.824769168815537	1.510891306746987e-12	4.905435611293614e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	68	PLXNC1	0.7046613133858641	7.813432574018635	1.6064777157146447e-12	5.139074963226568e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	69	HLA-B	0.28417327299858264	7.803549359706437	1.6946896250670078e-12	5.34269324841777e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	70	MYO5A	0.4751138920803831	7.7725929769059	2.0032828125824304e-12	6.215974519525933e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	71	CRLF3	0.2993744550233962	7.770245166681321	2.028842876322076e-12	6.215974519525933e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	72	STK17B	0.5794681130014404	7.763674484398641	2.1021087027294394e-12	6.350995918121319e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	73	CD27	0.5203034601138126	7.755302596942912	2.199272000756528e-12	6.449659358660387e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	74	PAG1	0.4444764302182573	7.754682603845397	2.2066422466576694e-12	6.449659358660387e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	75	BCAT1	0.6529090000928587	7.753254383338901	2.223713749365738e-12	6.449659358660387e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	76	SLC25A24	0.45065578713361715	7.747063633106925	2.299239046699363e-12	6.514922105737607e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	77	RAD51AP1	0.5717586723252317	7.746510141759968	2.3061141090506864e-12	6.514922105737607e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	78	MCUB	0.406617794830614	7.743200764604542	2.3476482518144265e-12	6.54722979765631e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	79	C15ORF48	0.8272207258073105	7.737208394220891	2.4247519321795166e-12	6.676661870974813e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	80	BTN2A2	0.261938433970306	7.722748093696371	2.621310205173881e-12	7.059513771007892e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	81	TRIM22	0.5268632813883014	7.722225815670005	2.628697721930949e-12	7.059513771007892e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	82	CHST11	0.37863688155995173	7.717628312759682	2.694625785601819e-12	7.148316428560532e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	83	HLA-C	0.2437663636959221	7.713698943225799	2.7522707073923705e-12	7.213270445530871e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	84	TFEC	0.633345034230629	7.708929247690979	2.8238888469906375e-12	7.312863581974684e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	85	SUSD1	0.3667730826521418	7.686586621660339	3.1847541349280104e-12	7.971791004179289e-10	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
