pathway	sample_id	z_score	tissue
MYC TARGETS V2	GSM3428801	-0.9502318399224158	non_tumor
MYC TARGETS V2	GSM3428802	1.0356505941785543	non_tumor
MYC TARGETS V2	GSM3428803	-0.5133918592063078	non_tumor
MYC TARGETS V2	GSM3428804	-1.0587361188915383	non_tumor
MYC TARGETS V2	GSM3428805	-0.9632915486540881	non_tumor
MYC TARGETS V2	GSM3428806	-0.9347560532952142	non_tumor
MYC TARGETS V2	GSM3428807	-1.2570313579165922	non_tumor
MYC TARGETS V2	GSM3428808	-1.4295149447413926	non_tumor
MYC TARGETS V2	GSM3428809	0.918406354024532	non_tumor
MYC TARGETS V2	GSM3428810	0.5975727064145204	non_tumor
MYC TARGETS V2	GSM3428811	-1.161733803344973	non_tumor
MYC TARGETS V2	GSM3428812	-1.1409297280815225	non_tumor
MYC TARGETS V2	GSM3428813	-1.1572149059256411	non_tumor
MYC TARGETS V2	GSM3428814	-0.9388550589378252	non_tumor
MYC TARGETS V2	GSM3428815	-1.3962294698657711	non_tumor
MYC TARGETS V2	GSM3428816	-1.4065925052490964	non_tumor
MYC TARGETS V2	GSM3428817	-1.3519214779145732	non_tumor
MYC TARGETS V2	GSM3428818	-0.6558602110548831	non_tumor
MYC TARGETS V2	GSM3428819	-0.7389088248503097	non_tumor
MYC TARGETS V2	GSM3428820	-1.2128331641710286	non_tumor
MYC TARGETS V2	GSM3428821	-1.375297083316031	non_tumor
MYC TARGETS V2	GSM3428822	-0.6172243707836185	non_tumor
MYC TARGETS V2	GSM3428716	1.606979855169925	tumor
MYC TARGETS V2	GSM3428717	0.4597113486307926	tumor
MYC TARGETS V2	GSM3428718	0.21653394049313096	tumor
MYC TARGETS V2	GSM3428719	1.4298320774875743	tumor
MYC TARGETS V2	GSM3428720	1.4030098921342218	tumor
MYC TARGETS V2	GSM3428721	-0.6959191491224128	tumor
MYC TARGETS V2	GSM3428722	0.34591933004989006	tumor
MYC TARGETS V2	GSM3428723	1.250186380154775	tumor
MYC TARGETS V2	GSM3428724	-1.102547265064923	tumor
MYC TARGETS V2	GSM3428725	-0.5895248394558046	tumor
MYC TARGETS V2	GSM3428726	-0.301916206633579	tumor
MYC TARGETS V2	GSM3428727	0.18034267383644098	tumor
MYC TARGETS V2	GSM3428728	1.3435950031261785	tumor
MYC TARGETS V2	GSM3428729	1.1107887654636006	tumor
MYC TARGETS V2	GSM3428730	-1.5128370240645173	tumor
MYC TARGETS V2	GSM3428731	-0.6135928614036668	tumor
MYC TARGETS V2	GSM3428732	1.589228877640552	tumor
MYC TARGETS V2	GSM3428733	-0.48108102547781667	tumor
MYC TARGETS V2	GSM3428734	-0.39846992659875163	tumor
MYC TARGETS V2	GSM3428735	0.22959692925634514	tumor
MYC TARGETS V2	GSM3428736	0.11041723367516096	tumor
MYC TARGETS V2	GSM3428737	-0.39087502200062685	tumor
MYC TARGETS V2	GSM3428738	1.4872403702060963	tumor
MYC TARGETS V2	GSM3428739	-0.9539226025353593	tumor
MYC TARGETS V2	GSM3428740	0.5857992442279301	tumor
MYC TARGETS V2	GSM3428741	-0.24277416343441346	tumor
MYC TARGETS V2	GSM3428742	0.7265101177860428	tumor
MYC TARGETS V2	GSM3428743	-0.789424893007597	tumor
MYC TARGETS V2	GSM3428744	0.7657018319555023	tumor
MYC TARGETS V2	GSM3428745	0.0569855039603874	tumor
MYC TARGETS V2	GSM3428746	-0.18381766217072373	tumor
MYC TARGETS V2	GSM3428747	1.2808635289850883	tumor
MYC TARGETS V2	GSM3428748	-0.18368361619606705	tumor
MYC TARGETS V2	GSM3428749	-1.2506476311730996	tumor
MYC TARGETS V2	GSM3428750	-0.8933583673145562	tumor
MYC TARGETS V2	GSM3428751	1.1855149385500003	tumor
MYC TARGETS V2	GSM3428752	0.7205823228512923	tumor
MYC TARGETS V2	GSM3428753	0.421744288249072	tumor
MYC TARGETS V2	GSM3428754	0.07800667829014156	tumor
MYC TARGETS V2	GSM3428755	-1.4403057407786006	tumor
MYC TARGETS V2	GSM3428756	-0.7387207181957992	tumor
MYC TARGETS V2	GSM3428757	1.3116723880378516	tumor
MYC TARGETS V2	GSM3428758	0.7017408001963331	tumor
MYC TARGETS V2	GSM3428759	1.2948658422040134	tumor
MYC TARGETS V2	GSM3428760	1.2032187310149547	tumor
MYC TARGETS V2	GSM3428761	0.005796972582926898	tumor
MYC TARGETS V2	GSM3428762	1.622415259808002	tumor
MYC TARGETS V2	GSM3428763	0.02868280021021337	tumor
MYC TARGETS V2	GSM3428764	-0.769541132488856	tumor
MYC TARGETS V2	GSM3428765	1.1059109408364336	tumor
MYC TARGETS V2	GSM3428766	1.7724544673858007	tumor
MYC TARGETS V2	GSM3428767	1.5367002105800327	tumor
MYC TARGETS V2	GSM3428768	1.0237860542339534	tumor
MYC TARGETS V2	GSM3428769	-0.5817474687616593	tumor
MYC TARGETS V2	GSM3428770	0.48855874259273846	tumor
MYC TARGETS V2	GSM3428771	-0.3615733004704138	tumor
MYC TARGETS V2	GSM3428772	-0.27956379738903103	tumor
MYC TARGETS V2	GSM3428773	0.3578312798890026	tumor
MYC TARGETS V2	GSM3428774	-0.20630911579591232	tumor
MYC TARGETS V2	GSM3428775	1.5319926623379565	tumor
MYC TARGETS V2	GSM3428776	1.3316407527068652	tumor
MYC TARGETS V2	GSM3428777	0.6982634999255516	tumor
MYC TARGETS V2	GSM3428778	1.6219453449634345	tumor
MYC TARGETS V2	GSM3428779	1.0231893065329805	tumor
MYC TARGETS V2	GSM3428780	0.55150379237914	tumor
MYC TARGETS V2	GSM3428781	1.3054493657114525	tumor
MYC TARGETS V2	GSM3428782	0.9116818317975378	tumor
MYC TARGETS V2	GSM3428783	1.2056768713882957	tumor
MYC TARGETS V2	GSM3428784	1.4404704296597743	tumor
MYC TARGETS V2	GSM3428785	-1.366248319448741	tumor
WNT BETA CATENIN SIGNALING	GSM3428786	-0.6953574959588665	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428787	-1.3803402019610824	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428788	-0.13196884553884372	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428789	1.2347892153277185	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428790	-0.12925916334593335	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428791	-1.547206694003651	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428792	-1.4007204474996002	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428793	-0.7059721483340384	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428794	-1.779114619429373	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428795	-1.210296147173455	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428796	-1.0922652918869258	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428797	-1.1684328368579893	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428798	-1.30425039152219	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428799	-1.0070894974164342	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428800	-1.3307415156437323	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428801	-0.6809171076276591	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428802	-1.1850185173450316	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428803	0.2029913751754371	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428804	-1.4776279878627494	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428805	-1.2681514347128486	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428806	-0.7740155930343784	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428807	1.110141510627158	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428808	-0.977559112076937	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428809	-0.8742243518067618	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428810	-1.2397322064697691	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428811	-0.49797473866846	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428812	-0.3668802792368359	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428813	-1.1817356271196362	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428814	-0.8203093914669005	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428815	-0.9378881027947671	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428816	-0.5546865616565021	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428817	-1.3388163505742574	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428818	-1.3256817520671778	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428819	-1.193346749639844	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428820	-1.098633358081752	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428821	-1.0102592244124737	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428822	-0.7570752418320321	non_tumor
WNT BETA CATENIN SIGNALING	GSM3428716	1.0784850514617155	tumor
WNT BETA CATENIN SIGNALING	GSM3428717	1.1974648912775836	tumor
WNT BETA CATENIN SIGNALING	GSM3428718	0.8312710959568221	tumor
WNT BETA CATENIN SIGNALING	GSM3428719	1.2464521529303483	tumor
WNT BETA CATENIN SIGNALING	GSM3428720	1.2030364818158306	tumor
WNT BETA CATENIN SIGNALING	GSM3428721	0.6493319298003284	tumor
WNT BETA CATENIN SIGNALING	GSM3428722	0.6956827999962403	tumor
WNT BETA CATENIN SIGNALING	GSM3428723	2.1196881265052845	tumor
WNT BETA CATENIN SIGNALING	GSM3428724	-0.45539456851833143	tumor
WNT BETA CATENIN SIGNALING	GSM3428725	-1.6074476478622381	tumor
WNT BETA CATENIN SIGNALING	GSM3428726	-1.1738891129915912	tumor
WNT BETA CATENIN SIGNALING	GSM3428727	0.15091842393269225	tumor
WNT BETA CATENIN SIGNALING	GSM3428728	0.8042990475565753	tumor
WNT BETA CATENIN SIGNALING	GSM3428729	0.4547798955228334	tumor
WNT BETA CATENIN SIGNALING	GSM3428730	-1.6856914139489438	tumor
WNT BETA CATENIN SIGNALING	GSM3428731	0.4234718018738075	tumor
WNT BETA CATENIN SIGNALING	GSM3428732	0.5223939614418585	tumor
WNT BETA CATENIN SIGNALING	GSM3428733	0.5570591602339091	tumor
WNT BETA CATENIN SIGNALING	GSM3428734	1.6519187582830708	tumor
WNT BETA CATENIN SIGNALING	GSM3428735	0.03863245747407792	tumor
WNT BETA CATENIN SIGNALING	GSM3428736	1.2559879961789133	tumor
WNT BETA CATENIN SIGNALING	GSM3428737	-0.4556822918710729	tumor
WNT BETA CATENIN SIGNALING	GSM3428738	1.215454037256412	tumor
WNT BETA CATENIN SIGNALING	GSM3428739	0.46571696245093214	tumor
WNT BETA CATENIN SIGNALING	GSM3428740	0.8991882647437475	tumor
WNT BETA CATENIN SIGNALING	GSM3428741	1.3506314796414194	tumor
WNT BETA CATENIN SIGNALING	GSM3428742	-0.6080310222896194	tumor
WNT BETA CATENIN SIGNALING	GSM3428743	0.15363679975550337	tumor
WNT BETA CATENIN SIGNALING	GSM3428744	0.8283916882627298	tumor
WNT BETA CATENIN SIGNALING	GSM3428745	1.0261198036855128	tumor
WNT BETA CATENIN SIGNALING	GSM3428746	-0.22511328541890174	tumor
WNT BETA CATENIN SIGNALING	GSM3428747	0.7401331225017361	tumor
WNT BETA CATENIN SIGNALING	GSM3428748	-1.0995518127452624	tumor
WNT BETA CATENIN SIGNALING	GSM3428749	-0.1919248567347765	tumor
WNT BETA CATENIN SIGNALING	GSM3428750	-1.195094858547058	tumor
WNT BETA CATENIN SIGNALING	GSM3428751	0.3218189379062196	tumor
WNT BETA CATENIN SIGNALING	GSM3428752	1.3940808547821302	tumor
WNT BETA CATENIN SIGNALING	GSM3428753	0.11576322775395267	tumor
WNT BETA CATENIN SIGNALING	GSM3428754	-0.38797729458402797	tumor
WNT BETA CATENIN SIGNALING	GSM3428755	0.2581620527741993	tumor
WNT BETA CATENIN SIGNALING	GSM3428756	1.1508704236833294	tumor
WNT BETA CATENIN SIGNALING	GSM3428757	0.6897054908420567	tumor
WNT BETA CATENIN SIGNALING	GSM3428758	-0.8788006270858206	tumor
WNT BETA CATENIN SIGNALING	GSM3428759	-0.06318250305333882	tumor
WNT BETA CATENIN SIGNALING	GSM3428760	0.015525926835944429	tumor
WNT BETA CATENIN SIGNALING	GSM3428761	0.1302974077602796	tumor
WNT BETA CATENIN SIGNALING	GSM3428762	1.236020129608211	tumor
WNT BETA CATENIN SIGNALING	GSM3428763	1.3597894299621234	tumor
WNT BETA CATENIN SIGNALING	GSM3428764	1.0949315464456515	tumor
WNT BETA CATENIN SIGNALING	GSM3428765	0.9704271932102423	tumor
WNT BETA CATENIN SIGNALING	GSM3428766	1.5237190610749458	tumor
WNT BETA CATENIN SIGNALING	GSM3428767	0.770266309690604	tumor
WNT BETA CATENIN SIGNALING	GSM3428768	-0.23918415175642563	tumor
WNT BETA CATENIN SIGNALING	GSM3428769	-0.2064154986702738	tumor
WNT BETA CATENIN SIGNALING	GSM3428770	1.6837005385950978	tumor
WNT BETA CATENIN SIGNALING	GSM3428771	0.0805133997558228	tumor
WNT BETA CATENIN SIGNALING	GSM3428772	0.8589100683872335	tumor
WNT BETA CATENIN SIGNALING	GSM3428773	0.05811372880543158	tumor
WNT BETA CATENIN SIGNALING	GSM3428774	1.2953809006216108	tumor
WNT BETA CATENIN SIGNALING	GSM3428775	0.4939442186414056	tumor
WNT BETA CATENIN SIGNALING	GSM3428776	0.12984204168885988	tumor
WNT BETA CATENIN SIGNALING	GSM3428777	-0.7907125990273118	tumor
WNT BETA CATENIN SIGNALING	GSM3428778	0.9887894006742654	tumor
WNT BETA CATENIN SIGNALING	GSM3428779	-0.06212719796241824	tumor
WNT BETA CATENIN SIGNALING	GSM3428780	1.3151028601646415	tumor
WNT BETA CATENIN SIGNALING	GSM3428781	1.2906984034487377	tumor
WNT BETA CATENIN SIGNALING	GSM3428782	1.4927253235641473	tumor
WNT BETA CATENIN SIGNALING	GSM3428783	1.4971588063391073	tumor
WNT BETA CATENIN SIGNALING	GSM3428784	0.026804299939667143	tumor
WNT BETA CATENIN SIGNALING	GSM3428785	-0.5813605464998118	tumor
MITOTIC SPINDLE	GSM3428786	-1.1069388559324453	non_tumor
MITOTIC SPINDLE	GSM3428787	-1.3685428600434575	non_tumor
MITOTIC SPINDLE	GSM3428788	1.0058697378713355	non_tumor
MITOTIC SPINDLE	GSM3428789	1.4250281180220326	non_tumor
MITOTIC SPINDLE	GSM3428790	0.3231165312101041	non_tumor
MITOTIC SPINDLE	GSM3428791	-1.0113946747211904	non_tumor
MITOTIC SPINDLE	GSM3428792	-0.6111678551204841	non_tumor
MITOTIC SPINDLE	GSM3428793	-0.7525799626332518	non_tumor
MITOTIC SPINDLE	GSM3428794	-1.3755570081050823	non_tumor
MITOTIC SPINDLE	GSM3428795	-0.9424922230140271	non_tumor
MITOTIC SPINDLE	GSM3428796	-1.1561829237290953	non_tumor
MITOTIC SPINDLE	GSM3428797	-0.577912294485675	non_tumor
MITOTIC SPINDLE	GSM3428798	-1.034015982260342	non_tumor
MITOTIC SPINDLE	GSM3428799	-1.1470989744869975	non_tumor
MITOTIC SPINDLE	GSM3428800	-1.0810593726211633	non_tumor
MITOTIC SPINDLE	GSM3428801	-1.004889500059138	non_tumor
MITOTIC SPINDLE	GSM3428802	-0.5214781335361856	non_tumor
MITOTIC SPINDLE	GSM3428803	0.06324536509822702	non_tumor
MITOTIC SPINDLE	GSM3428804	-0.9258700308831918	non_tumor
MITOTIC SPINDLE	GSM3428805	-1.1245525137586978	non_tumor
MITOTIC SPINDLE	GSM3428806	-1.250247551399752	non_tumor
MITOTIC SPINDLE	GSM3428807	0.39144719505470404	non_tumor
MITOTIC SPINDLE	GSM3428808	-1.5548890402977713	non_tumor
MITOTIC SPINDLE	GSM3428809	-0.6347969929554598	non_tumor
MITOTIC SPINDLE	GSM3428810	-1.2463790859908568	non_tumor
MITOTIC SPINDLE	GSM3428811	-1.1621019196274767	non_tumor
MITOTIC SPINDLE	GSM3428812	-0.4140882127505335	non_tumor
MITOTIC SPINDLE	GSM3428813	-1.1404055525733976	non_tumor
MITOTIC SPINDLE	GSM3428814	-0.8349170586038996	non_tumor
MITOTIC SPINDLE	GSM3428815	-1.4755714778807834	non_tumor
MITOTIC SPINDLE	GSM3428816	-1.1649337624974654	non_tumor
MITOTIC SPINDLE	GSM3428817	-1.5140421444151508	non_tumor
MITOTIC SPINDLE	GSM3428818	-1.5249270202116776	non_tumor
MITOTIC SPINDLE	GSM3428819	-0.6041803054299628	non_tumor
MITOTIC SPINDLE	GSM3428820	-1.519390381499751	non_tumor
MITOTIC SPINDLE	GSM3428821	-0.9262924742120107	non_tumor
MITOTIC SPINDLE	GSM3428822	-0.2900274756930009	non_tumor
MITOTIC SPINDLE	GSM3428716	-0.013295827816030562	tumor
MITOTIC SPINDLE	GSM3428717	1.105191706952923	tumor
MITOTIC SPINDLE	GSM3428718	1.1076062739485995	tumor
MITOTIC SPINDLE	GSM3428719	1.096019921616202	tumor
MITOTIC SPINDLE	GSM3428720	1.1450382186143457	tumor
MITOTIC SPINDLE	GSM3428721	0.6813630050934248	tumor
MITOTIC SPINDLE	GSM3428722	1.428880960239035	tumor
MITOTIC SPINDLE	GSM3428723	1.2617490653203116	tumor
MITOTIC SPINDLE	GSM3428724	-1.0471154380430021	tumor
MITOTIC SPINDLE	GSM3428725	-0.6914136971897517	tumor
MITOTIC SPINDLE	GSM3428726	-0.7613591914760226	tumor
MITOTIC SPINDLE	GSM3428727	-0.020420448018705996	tumor
MITOTIC SPINDLE	GSM3428728	1.1216800077901568	tumor
MITOTIC SPINDLE	GSM3428729	-0.20785586861949895	tumor
MITOTIC SPINDLE	GSM3428730	-1.1963841121049386	tumor
MITOTIC SPINDLE	GSM3428731	0.1860463033385506	tumor
MITOTIC SPINDLE	GSM3428732	0.14860696619428795	tumor
MITOTIC SPINDLE	GSM3428733	1.0621145147204782	tumor
MITOTIC SPINDLE	GSM3428734	0.8349829661625016	tumor
MITOTIC SPINDLE	GSM3428735	-0.6895678984157113	tumor
MITOTIC SPINDLE	GSM3428736	0.9920332804150684	tumor
MITOTIC SPINDLE	GSM3428737	-1.1105097580828418	tumor
MITOTIC SPINDLE	GSM3428738	0.6908854432110437	tumor
MITOTIC SPINDLE	GSM3428739	1.185083226191901	tumor
MITOTIC SPINDLE	GSM3428740	-0.6878966133005433	tumor
MITOTIC SPINDLE	GSM3428741	1.175956839558746	tumor
MITOTIC SPINDLE	GSM3428742	-0.9118820874853081	tumor
MITOTIC SPINDLE	GSM3428743	0.013086434978995006	tumor
MITOTIC SPINDLE	GSM3428744	1.3484101380661497	tumor
MITOTIC SPINDLE	GSM3428745	0.8344646663335987	tumor
MITOTIC SPINDLE	GSM3428746	-0.24595402622504237	tumor
MITOTIC SPINDLE	GSM3428747	1.2448100592227853	tumor
MITOTIC SPINDLE	GSM3428748	-0.8047936510202589	tumor
MITOTIC SPINDLE	GSM3428749	-0.20780613485189584	tumor
MITOTIC SPINDLE	GSM3428750	-0.35454090230400936	tumor
MITOTIC SPINDLE	GSM3428751	-0.050490842635845974	tumor
MITOTIC SPINDLE	GSM3428752	1.6982221972890674	tumor
MITOTIC SPINDLE	GSM3428753	-1.0502258826553774	tumor
MITOTIC SPINDLE	GSM3428754	-0.2992438084625743	tumor
MITOTIC SPINDLE	GSM3428755	-0.8873442975432954	tumor
MITOTIC SPINDLE	GSM3428756	0.7106153656869362	tumor
MITOTIC SPINDLE	GSM3428757	0.980853373843243	tumor
MITOTIC SPINDLE	GSM3428758	0.041956883069174035	tumor
MITOTIC SPINDLE	GSM3428759	-0.6161847135281979	tumor
MITOTIC SPINDLE	GSM3428760	-0.44266087400311005	tumor
MITOTIC SPINDLE	GSM3428761	0.9481964579947711	tumor
MITOTIC SPINDLE	GSM3428762	1.3292478723843946	tumor
MITOTIC SPINDLE	GSM3428763	1.4658899988920284	tumor
MITOTIC SPINDLE	GSM3428764	-0.14710610638588076	tumor
MITOTIC SPINDLE	GSM3428765	1.279224844914558	tumor
MITOTIC SPINDLE	GSM3428766	0.9417599490412379	tumor
MITOTIC SPINDLE	GSM3428767	1.5070925788295562	tumor
MITOTIC SPINDLE	GSM3428768	0.9853549918811753	tumor
MITOTIC SPINDLE	GSM3428769	-0.4864550884958614	tumor
MITOTIC SPINDLE	GSM3428770	1.6659089618460035	tumor
MITOTIC SPINDLE	GSM3428771	0.052522222573265304	tumor
MITOTIC SPINDLE	GSM3428772	1.0025627674032722	tumor
MITOTIC SPINDLE	GSM3428773	0.878529011943094	tumor
MITOTIC SPINDLE	GSM3428774	1.286511875004589	tumor
MITOTIC SPINDLE	GSM3428775	-0.05781597463140712	tumor
MITOTIC SPINDLE	GSM3428776	1.2792423575391465	tumor
MITOTIC SPINDLE	GSM3428777	0.13525177362862936	tumor
MITOTIC SPINDLE	GSM3428778	1.1885172291141628	tumor
MITOTIC SPINDLE	GSM3428779	0.6400174186051267	tumor
MITOTIC SPINDLE	GSM3428780	1.6465123865542588	tumor
MITOTIC SPINDLE	GSM3428781	1.3645774424606691	tumor
MITOTIC SPINDLE	GSM3428782	0.8826787865431193	tumor
MITOTIC SPINDLE	GSM3428783	1.6344923152907296	tumor
MITOTIC SPINDLE	GSM3428784	-0.22452035704524426	tumor
MITOTIC SPINDLE	GSM3428785	-1.2066887857879873	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428786	-1.3885342686375457	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428787	-0.8747754823988259	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428788	0.7227894352770559	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428789	1.6902079197325266	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428790	-0.8288542937866227	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428791	-0.09217554654993226	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428792	-1.2373512681087409	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428793	-1.3303690232012844	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428794	-0.386189999462007	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428795	-0.5011662326143683	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428796	-0.955310512744791	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428797	0.03723338246969861	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428798	-1.2105306795050514	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428799	-0.5523906989846535	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428800	-0.6694882928266132	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428801	-1.209252596490391	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428802	-0.21386616617595466	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428803	-0.08094318169715874	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428804	0.022467938691122256	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428805	-1.4333522116193431	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428806	-1.125645361487683	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428807	-0.9756150462096955	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428808	-1.9318636642463036	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428809	0.03973135977701538	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428810	-0.322742101347154	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428811	-1.2417648767013134	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428812	-1.125801725299073	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428813	-0.5517675539387337	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428814	-0.7986670304657437	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428815	-1.644339323714245	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428816	-1.5577233054733095	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428817	-1.6864014932959202	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428818	-1.267298414318359	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428819	-1.298267952087919	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428820	-1.6174205535157617	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428821	-1.1599404096507693	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428822	-0.4964164929750463	non_tumor
UNFOLDED PROTEIN RESPONSE	GSM3428716	1.5933572057612764	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428717	0.8145425551517965	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428718	0.5819383400010388	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428719	0.49351014598083176	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428720	1.4627770368216075	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428721	-0.4725906493326962	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428722	0.404291101440089	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428723	1.0811664445665905	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428724	-1.3542102895205954	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428725	-0.6517026382161955	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428726	0.0014625334289023926	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428727	0.7711229456348832	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428728	1.2089585974074226	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428729	1.2065907383475019	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428730	-1.4705214417589803	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428731	-0.512753149280116	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428732	0.9389264954843154	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428733	0.7029462450174937	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428734	-0.4720215368524655	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428735	0.6813867503236506	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428736	0.9898810252311534	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428737	-0.021063278331998884	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428738	0.011864415865574482	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428739	0.4044023224826676	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428740	-0.8847139851229728	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428741	1.011783575110212	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428742	-0.9125956116367827	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428743	-0.19702965757063556	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428744	0.8772801381658268	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428745	0.3915205674055155	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428746	0.37279259362394046	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428747	0.694059882151897	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428748	-1.0332305557668109	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428749	-1.1570211156866546	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428750	-0.6627048267802881	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428751	1.4477113495205112	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428752	0.9606385344135825	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428753	-1.055240995550579	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428754	0.9096226120369988	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428755	-1.6496179001964286	tumor
UNFOLDED PROTEIN RESPONSE	GSM3428756	-0.7921688184085187	tumor
