id	data_format	cases	access	file_name	submitter_id	data_category	type	platform	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy	version	data_release	project	analysis_id	analysis_state	analysis_submitter_id	analysis_workflow_link	analysis_workflow_type	analysis_workflow_version	sample_type	is_ffpe	cases.submitter_id	sample.submitter_id	case_barcode_raw	file_identifier	patient	sample_id_base	sample_id	sample_type_text	tissue	file_path
cc46ac99-00d9-43e3-813c-ffc2f611ea32	TSV	TCGA-DD-AADK-01A-11R-A41C-07	open	15c9c88d-1489-48e5-857a-6feb6dbe29b4.rna_seq.augmented_star_gene_counts.tsv	bb59bf90-c5a5-4a0d-a6d4-9e6357658ddc	Transcriptome Profiling	gene_expression	Illumina	4229181	2021-12-13T18:42:20.259361-06:00	6c7abfc6e1a730e7b6d454e964960cb3	2024-07-30T12:51:12.754873-05:00	cc46ac99-00d9-43e3-813c-ffc2f611ea32	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	4e858e6d-3565-4e90-bf4b-f60ea7ea7152	released	15c9c88d-1489-48e5-857a-6feb6dbe29b4_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-AADK	TCGA-DD-AADK-01A	TCGA-DD-AADK-01A-11R-A41C-07	cc46ac99-00d9-43e3-813c-ffc2f611ea32	TCGA-DD-AADK	TCGA-DD-AADK-01A-11R-A41C-07	TCGA-DD-AADK-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/cc46ac99-00d9-43e3-813c-ffc2f611ea32/15c9c88d-1489-48e5-857a-6feb6dbe29b4.rna_seq.augmented_star_gene_counts.tsv
96a14578-77fc-44f0-ba46-9cba2a214a8e	TSV	TCGA-MI-A75E-01A-11R-A32O-07	open	6db82dae-7d24-472c-9558-08291f9b96bb.rna_seq.augmented_star_gene_counts.tsv	79eede63-47ea-4d54-8b38-33aa4a7be54d	Transcriptome Profiling	gene_expression	Illumina	4215377	2021-12-13T18:32:44.163144-06:00	cccc7c7db03628a63558bd1f502a6d2d	2024-07-30T12:50:02.783611-05:00	96a14578-77fc-44f0-ba46-9cba2a214a8e	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	935103f6-f7fa-4122-ab0a-aed98eadd7ec	released	6db82dae-7d24-472c-9558-08291f9b96bb_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-MI-A75E	TCGA-MI-A75E-01A	TCGA-MI-A75E-01A-11R-A32O-07	96a14578-77fc-44f0-ba46-9cba2a214a8e	TCGA-MI-A75E	TCGA-MI-A75E-01A-11R-A32O-07	TCGA-MI-A75E-01A-11R-A32O-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/96a14578-77fc-44f0-ba46-9cba2a214a8e/6db82dae-7d24-472c-9558-08291f9b96bb.rna_seq.augmented_star_gene_counts.tsv
67993fc6-feaf-4468-927c-0daf9ca72aed	TSV	TCGA-DD-AADA-01A-11R-A41C-07	open	b89c4049-eeac-4f22-a9b6-18ffd9f07132.rna_seq.augmented_star_gene_counts.tsv	e12edb29-32d4-4dec-856e-93b8c5d636cb	Transcriptome Profiling	gene_expression	Illumina	4207467	2021-12-13T18:48:07.598276-06:00	6ca7330f2637f1f43a9718c6833382cf	2024-07-30T12:47:09.584225-05:00	67993fc6-feaf-4468-927c-0daf9ca72aed	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	878d08fa-5e94-456e-80ce-74034f4d36a5	released	b89c4049-eeac-4f22-a9b6-18ffd9f07132_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-AADA	TCGA-DD-AADA-01A	TCGA-DD-AADA-01A-11R-A41C-07	67993fc6-feaf-4468-927c-0daf9ca72aed	TCGA-DD-AADA	TCGA-DD-AADA-01A-11R-A41C-07	TCGA-DD-AADA-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/67993fc6-feaf-4468-927c-0daf9ca72aed/b89c4049-eeac-4f22-a9b6-18ffd9f07132.rna_seq.augmented_star_gene_counts.tsv
1080a7ed-8a78-43fc-a962-35127d9db655	TSV	TCGA-BC-A10U-11A-11R-A131-07	open	8f7a6ea3-dbbe-4b88-bb00-718a9ce7411d.rna_seq.augmented_star_gene_counts.tsv	fe791b9f-f73f-496b-a171-6f34cd1b487c	Transcriptome Profiling	gene_expression	Illumina	4206448	2021-12-13T18:30:41.304590-06:00	9f68c4b87652d33e81c5ed1f728ce1f9	2024-07-30T12:42:55.359284-05:00	1080a7ed-8a78-43fc-a962-35127d9db655	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	68d9b891-39e8-4b1c-aa4c-c852439d7e4f	released	8f7a6ea3-dbbe-4b88-bb00-718a9ce7411d_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Solid Tissue Normal	NA	TCGA-BC-A10U	TCGA-BC-A10U-11A	TCGA-BC-A10U-11A-11R-A131-07	1080a7ed-8a78-43fc-a962-35127d9db655	TCGA-BC-A10U	TCGA-BC-A10U-11A-11R-A131-07	TCGA-BC-A10U-11A-11R-A131-07	Solid Tissue Normal	non_tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/1080a7ed-8a78-43fc-a962-35127d9db655/8f7a6ea3-dbbe-4b88-bb00-718a9ce7411d.rna_seq.augmented_star_gene_counts.tsv
fcf07cf2-437a-4178-a405-c34d800cf75f	TSV	TCGA-MI-A75I-01A-11R-A32O-07	open	0ac55bd1-ee36-4795-b9d9-4a07495e5a46.rna_seq.augmented_star_gene_counts.tsv	f34729dc-1152-4627-bef3-bc91a51677d4	Transcriptome Profiling	gene_expression	Illumina	4218794	2021-12-13T18:37:03.551782-06:00	e12727a5ec338f2f462fc15da2deaacb	2024-07-30T12:53:39.154193-05:00	fcf07cf2-437a-4178-a405-c34d800cf75f	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	4e6604e1-ba86-4197-9343-0d203f7529c6	released	0ac55bd1-ee36-4795-b9d9-4a07495e5a46_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-MI-A75I	TCGA-MI-A75I-01A	TCGA-MI-A75I-01A-11R-A32O-07	fcf07cf2-437a-4178-a405-c34d800cf75f	TCGA-MI-A75I	TCGA-MI-A75I-01A-11R-A32O-07	TCGA-MI-A75I-01A-11R-A32O-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/fcf07cf2-437a-4178-a405-c34d800cf75f/0ac55bd1-ee36-4795-b9d9-4a07495e5a46.rna_seq.augmented_star_gene_counts.tsv
35b21093-a92a-45e4-bdb2-a82fb400c6ea	TSV	TCGA-G3-A7M7-01A-12R-A352-07	open	a9ec76be-2ef4-4b95-9ab8-0b47fd793b0e.rna_seq.augmented_star_gene_counts.tsv	ce67e3f5-eccf-4121-b601-6e45da7a3433	Transcriptome Profiling	gene_expression	Illumina	4205453	2021-12-13T18:32:02.020287-06:00	d84d173c2d3f1e129d9cf7bebcbaacc9	2024-07-30T12:44:10.768139-05:00	35b21093-a92a-45e4-bdb2-a82fb400c6ea	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	4b3ec3f3-67f9-4d75-9b0a-8ad1a7e71287	released	a9ec76be-2ef4-4b95-9ab8-0b47fd793b0e_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-G3-A7M7	TCGA-G3-A7M7-01A	TCGA-G3-A7M7-01A-12R-A352-07	35b21093-a92a-45e4-bdb2-a82fb400c6ea	TCGA-G3-A7M7	TCGA-G3-A7M7-01A-12R-A352-07	TCGA-G3-A7M7-01A-12R-A352-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/35b21093-a92a-45e4-bdb2-a82fb400c6ea/a9ec76be-2ef4-4b95-9ab8-0b47fd793b0e.rna_seq.augmented_star_gene_counts.tsv
023b8a0a-1b32-4feb-8b9d-0844dc0e7c6c	TSV	TCGA-2Y-A9GU-01A-11R-A38B-07	open	a7d51d09-db64-418f-a44f-574d3fbe3501.rna_seq.augmented_star_gene_counts.tsv	b80fd3f3-dbb4-40cd-9b53-9891cc70aca2	Transcriptome Profiling	gene_expression	Illumina	4206881	2021-12-13T18:50:17.565489-06:00	6e724d4527649c1138eb224277425a52	2024-07-30T12:43:05.233771-05:00	023b8a0a-1b32-4feb-8b9d-0844dc0e7c6c	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	b771c718-efb8-4a53-b979-5520ebb0a104	released	a7d51d09-db64-418f-a44f-574d3fbe3501_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-2Y-A9GU	TCGA-2Y-A9GU-01A	TCGA-2Y-A9GU-01A-11R-A38B-07	023b8a0a-1b32-4feb-8b9d-0844dc0e7c6c	TCGA-2Y-A9GU	TCGA-2Y-A9GU-01A-11R-A38B-07	TCGA-2Y-A9GU-01A-11R-A38B-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/023b8a0a-1b32-4feb-8b9d-0844dc0e7c6c/a7d51d09-db64-418f-a44f-574d3fbe3501.rna_seq.augmented_star_gene_counts.tsv
30bec809-3ad4-4a01-a7e4-7846643d1a06	TSV	TCGA-DD-AAD3-01A-11R-A41C-07	open	bc96f6df-c22f-459a-a712-be9df674b3f0.rna_seq.augmented_star_gene_counts.tsv	de16ec3c-0d59-433c-ba90-67a9c629caf3	Transcriptome Profiling	gene_expression	Illumina	4214281	2021-12-13T18:40:01.323002-06:00	d631ba25f490c34eb1a7421e32c049e0	2024-07-30T12:44:30.257535-05:00	30bec809-3ad4-4a01-a7e4-7846643d1a06	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	065bda0a-1510-4a7e-b824-918e31c32cd1	released	bc96f6df-c22f-459a-a712-be9df674b3f0_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-AAD3	TCGA-DD-AAD3-01A	TCGA-DD-AAD3-01A-11R-A41C-07	30bec809-3ad4-4a01-a7e4-7846643d1a06	TCGA-DD-AAD3	TCGA-DD-AAD3-01A-11R-A41C-07	TCGA-DD-AAD3-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/30bec809-3ad4-4a01-a7e4-7846643d1a06/bc96f6df-c22f-459a-a712-be9df674b3f0.rna_seq.augmented_star_gene_counts.tsv
4ec68bc8-3f5d-4d30-99e6-d5ddbdf9585a	TSV	TCGA-DD-A3A6-11A-11R-A22L-07	open	bb4346c2-8149-4a5f-ae47-e6615bd61df2.rna_seq.augmented_star_gene_counts.tsv	218543b4-4f3a-4105-bf93-228c7839cdd1	Transcriptome Profiling	gene_expression	Illumina	4184633	2021-12-13T18:47:08.516430-06:00	d27486f753737aead0b217945c960b29	2024-07-30T12:45:34.343011-05:00	4ec68bc8-3f5d-4d30-99e6-d5ddbdf9585a	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	16b4b3c4-4591-453f-9fda-c59cf11d4ea8	released	bb4346c2-8149-4a5f-ae47-e6615bd61df2_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Solid Tissue Normal	NA	TCGA-DD-A3A6	TCGA-DD-A3A6-11A	TCGA-DD-A3A6-11A-11R-A22L-07	4ec68bc8-3f5d-4d30-99e6-d5ddbdf9585a	TCGA-DD-A3A6	TCGA-DD-A3A6-11A-11R-A22L-07	TCGA-DD-A3A6-11A-11R-A22L-07	Solid Tissue Normal	non_tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/4ec68bc8-3f5d-4d30-99e6-d5ddbdf9585a/bb4346c2-8149-4a5f-ae47-e6615bd61df2.rna_seq.augmented_star_gene_counts.tsv
5028edd3-a821-4511-99bf-d669c9d61723	TSV	TCGA-FV-A3I1-01A-11R-A22L-07	open	50cae4c7-fef8-40fa-a3ed-d14a34eb6103.rna_seq.augmented_star_gene_counts.tsv	a0d5d74c-47b2-47cb-90ea-5be8e540d25b	Transcriptome Profiling	gene_expression	Illumina	4223451	2021-12-13T18:32:31.553477-06:00	8aeb7d8e310c84d65122a1a7e94db230	2024-07-30T12:45:20.819594-05:00	5028edd3-a821-4511-99bf-d669c9d61723	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	b53dd7f7-3678-4c1d-b728-309cb3d2a176	released	50cae4c7-fef8-40fa-a3ed-d14a34eb6103_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-FV-A3I1	TCGA-FV-A3I1-01A	TCGA-FV-A3I1-01A-11R-A22L-07	5028edd3-a821-4511-99bf-d669c9d61723	TCGA-FV-A3I1	TCGA-FV-A3I1-01A-11R-A22L-07	TCGA-FV-A3I1-01A-11R-A22L-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/5028edd3-a821-4511-99bf-d669c9d61723/50cae4c7-fef8-40fa-a3ed-d14a34eb6103.rna_seq.augmented_star_gene_counts.tsv
c55ad7ab-27f1-49b5-844c-00daa90a9e55	TSV	TCGA-2Y-A9HA-01A-11R-A39D-07	open	14e80841-cfb9-42fb-9cae-db9f282ba4fd.rna_seq.augmented_star_gene_counts.tsv	6ab52b7a-4fb0-4ca5-8aca-bf0fa2e214b0	Transcriptome Profiling	gene_expression	Illumina	4233061	2021-12-13T18:45:24.921721-06:00	e321d1d702ae0e4a443a2038886a8f01	2024-07-30T12:51:23.627508-05:00	c55ad7ab-27f1-49b5-844c-00daa90a9e55	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	b11519d1-5774-4cf0-b587-8db6e634fef7	released	14e80841-cfb9-42fb-9cae-db9f282ba4fd_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-2Y-A9HA	TCGA-2Y-A9HA-01A	TCGA-2Y-A9HA-01A-11R-A39D-07	c55ad7ab-27f1-49b5-844c-00daa90a9e55	TCGA-2Y-A9HA	TCGA-2Y-A9HA-01A-11R-A39D-07	TCGA-2Y-A9HA-01A-11R-A39D-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c55ad7ab-27f1-49b5-844c-00daa90a9e55/14e80841-cfb9-42fb-9cae-db9f282ba4fd.rna_seq.augmented_star_gene_counts.tsv
f6c89e33-7ba1-43f3-89b2-927ea8162978	TSV	TCGA-ZS-A9CD-01A-11R-A37K-07	open	f47c6ff3-b50c-4f10-9e83-fae95f86dfce.rna_seq.augmented_star_gene_counts.tsv	06351ca9-cfc0-4547-b17c-339f4eedf2fe	Transcriptome Profiling	gene_expression	Illumina	4209284	2021-12-13T18:38:20.371097-06:00	f94b7a2156206c0ea5d893fe5001f888	2024-07-30T12:53:36.690885-05:00	f6c89e33-7ba1-43f3-89b2-927ea8162978	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	82fcb1ba-1ff3-4048-bcae-6ad817add3c9	released	f47c6ff3-b50c-4f10-9e83-fae95f86dfce_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-ZS-A9CD	TCGA-ZS-A9CD-01A	TCGA-ZS-A9CD-01A-11R-A37K-07	f6c89e33-7ba1-43f3-89b2-927ea8162978	TCGA-ZS-A9CD	TCGA-ZS-A9CD-01A-11R-A37K-07	TCGA-ZS-A9CD-01A-11R-A37K-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/f6c89e33-7ba1-43f3-89b2-927ea8162978/f47c6ff3-b50c-4f10-9e83-fae95f86dfce.rna_seq.augmented_star_gene_counts.tsv
7936688f-fdd9-4e83-adfc-785fd93559f6	TSV	TCGA-DD-A1EB-01A-11R-A131-07	open	983ba5fa-d524-4ce9-af32-f4e4270b043b.rna_seq.augmented_star_gene_counts.tsv	fbe0875f-ca04-4013-a56c-6633185cf11c	Transcriptome Profiling	gene_expression	Illumina	4210449	2021-12-13T18:54:19.381293-06:00	a0d52869b268d6a606e4b8c63b8b07d5	2024-07-30T12:48:20.651394-05:00	7936688f-fdd9-4e83-adfc-785fd93559f6	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	a784b3c1-2a1a-4bb6-83d4-6bd38091e434	released	983ba5fa-d524-4ce9-af32-f4e4270b043b_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-A1EB	TCGA-DD-A1EB-01A	TCGA-DD-A1EB-01A-11R-A131-07	7936688f-fdd9-4e83-adfc-785fd93559f6	TCGA-DD-A1EB	TCGA-DD-A1EB-01A-11R-A131-07	TCGA-DD-A1EB-01A-11R-A131-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/7936688f-fdd9-4e83-adfc-785fd93559f6/983ba5fa-d524-4ce9-af32-f4e4270b043b.rna_seq.augmented_star_gene_counts.tsv
8ff0d081-c3b0-4d26-9ace-e7903a9b16eb	TSV	TCGA-DD-A1EB-11A-11R-A131-07	open	3b21a0fe-8a3b-4473-8bd1-523ab630dc71.rna_seq.augmented_star_gene_counts.tsv	3f95b617-e368-48d8-9e68-25d93c97f112	Transcriptome Profiling	gene_expression	Illumina	4213849	2021-12-13T18:49:47.302022-06:00	30bd65696d395959ec717ac12cc52a5b	2024-07-30T12:48:30.604023-05:00	8ff0d081-c3b0-4d26-9ace-e7903a9b16eb	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	9f4a9993-c5c9-4515-b66a-7b6643605013	released	3b21a0fe-8a3b-4473-8bd1-523ab630dc71_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Solid Tissue Normal	NA	TCGA-DD-A1EB	TCGA-DD-A1EB-11A	TCGA-DD-A1EB-11A-11R-A131-07	8ff0d081-c3b0-4d26-9ace-e7903a9b16eb	TCGA-DD-A1EB	TCGA-DD-A1EB-11A-11R-A131-07	TCGA-DD-A1EB-11A-11R-A131-07	Solid Tissue Normal	non_tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/8ff0d081-c3b0-4d26-9ace-e7903a9b16eb/3b21a0fe-8a3b-4473-8bd1-523ab630dc71.rna_seq.augmented_star_gene_counts.tsv
866b6563-f889-4dfe-8965-092c7b925af8	TSV	TCGA-DD-AAD5-01A-11R-A41C-07	open	302fb528-5824-4e20-8cc3-1001aac9bd4b.rna_seq.augmented_star_gene_counts.tsv	50deff23-cc27-4afa-a411-386c4fe21318	Transcriptome Profiling	gene_expression	Illumina	4228738	2021-12-13T18:51:00.343948-06:00	616f1a5d8f4d9b49d064b48d37b1e413	2024-07-30T12:48:26.893654-05:00	866b6563-f889-4dfe-8965-092c7b925af8	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	482d3f4b-7048-45d8-a93d-91d3ae5192dc	released	302fb528-5824-4e20-8cc3-1001aac9bd4b_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-AAD5	TCGA-DD-AAD5-01A	TCGA-DD-AAD5-01A-11R-A41C-07	866b6563-f889-4dfe-8965-092c7b925af8	TCGA-DD-AAD5	TCGA-DD-AAD5-01A-11R-A41C-07	TCGA-DD-AAD5-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/866b6563-f889-4dfe-8965-092c7b925af8/302fb528-5824-4e20-8cc3-1001aac9bd4b.rna_seq.augmented_star_gene_counts.tsv
19697a4b-519a-4b54-8bbe-74e9a2d28df2	TSV	TCGA-WQ-AB4B-01A-11R-A41C-07	open	819f5d2c-3340-48d7-913c-b3c96f4c331e.rna_seq.augmented_star_gene_counts.tsv	eb5542aa-040f-478a-8f46-de527819638e	Transcriptome Profiling	gene_expression	Illumina	4196817	2021-12-13T18:39:42.156539-06:00	21e05a956776a8a1cc18dc6d2a4dbce4	2024-07-30T12:43:59.873078-05:00	19697a4b-519a-4b54-8bbe-74e9a2d28df2	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	b7ab3bdc-2bf7-44db-b5f9-3668a764aa20	released	819f5d2c-3340-48d7-913c-b3c96f4c331e_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-WQ-AB4B	TCGA-WQ-AB4B-01A	TCGA-WQ-AB4B-01A-11R-A41C-07	19697a4b-519a-4b54-8bbe-74e9a2d28df2	TCGA-WQ-AB4B	TCGA-WQ-AB4B-01A-11R-A41C-07	TCGA-WQ-AB4B-01A-11R-A41C-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/19697a4b-519a-4b54-8bbe-74e9a2d28df2/819f5d2c-3340-48d7-913c-b3c96f4c331e.rna_seq.augmented_star_gene_counts.tsv
7e63467a-79da-41b7-93f6-ad4096b87914	TSV	TCGA-DD-A3A6-01A-11R-A22L-07	open	fd81a481-5d7f-4e3a-a0ba-eba4f33591bc.rna_seq.augmented_star_gene_counts.tsv	53d658bc-e85b-48c0-8cbd-6a77feaa08f5	Transcriptome Profiling	gene_expression	Illumina	4208749	2021-12-13T18:52:03.200414-06:00	212e29650f9e9324ee37ab0ece4e4513	2024-07-30T12:47:46.614415-05:00	7e63467a-79da-41b7-93f6-ad4096b87914	Gene Expression Quantification	released	RNA-Seq	1	32.0 - 45.0	TCGA-LIHC	b0d0e0ad-37f8-4002-be2a-f09ed85c8dcb	released	fd81a481-5d7f-4e3a-a0ba-eba4f33591bc_star__counts	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	STAR - Counts	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	Primary Tumor	NA	TCGA-DD-A3A6	TCGA-DD-A3A6-01A	TCGA-DD-A3A6-01A-11R-A22L-07	7e63467a-79da-41b7-93f6-ad4096b87914	TCGA-DD-A3A6	TCGA-DD-A3A6-01A-11R-A22L-07	TCGA-DD-A3A6-01A-11R-A22L-07	Primary Tumor	tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/7e63467a-79da-41b7-93f6-ad4096b87914/fd81a481-5d7f-4e3a-a0ba-eba4f33591bc.rna_seq.augmented_star_gene_counts.tsv
