gene	logFC	AveExpr	t	p_value	FDR	B	dataset
MGC40069	-0.4456197237000003	6.4296658316999995	-2.074166848874316	0.044468539656491786	0.16603572659589183	-4.302994881063821	GSE41804
MGC45922	-0.11674424504999995	6.391140084275	-0.6300324888746222	0.5322155287933821	0.7364467232606218	-6.133096289358244	GSE41804
MGC4859	0.23711512810000002	3.88508218435	0.5005642632429783	0.6193899289456605	0.7973181902621984	-6.205160410482569	GSE41804
MGC57346	-0.017803812149999897	8.410949458825	-0.12285462535117146	0.902830450149213	0.9559613893154124	-6.321650421962168	GSE41804
MGC70870	-0.8525416446499995	7.341844061775	-2.655794120884077	0.011265536707690557	0.06916715213163778	-3.1103046529637863	GSE41804
MGEA5	0.14925444499999949	13.09320174	1.4743031482010214	0.1481389051898504	0.3521820332890509	-5.279070978857142	GSE41804
MGLL	-0.8562006143000007	10.4498997634	-2.5753531622107295	0.013770591340328925	0.07854002973942714	-3.2880302057438193	GSE41804
MGME1	0.07238634465000024	9.630407809125	0.5382988292292107	0.5933199599524842	0.779659845888993	-6.185834750606248	GSE41804
MGMT	-1.3346629127999983	10.3489136851	-8.501276072713893	1.527295509897633e-10	1.6611629613401607e-6	13.789430269945177	GSE41804
MGP	0.15443062740000066	9.82566231685	0.31774745999046405	0.7523106418325501	0.8791432035151383	-6.279088813606529	GSE41804
MGRN1	-0.2830426336500001	7.898522602675	-1.743885583478235	0.08877332876834336	0.25693004532966646	-4.875293674873822	GSE41804
MGST1	-0.31601574750000067	13.53089619475	-2.085174150126924	0.04340536127234939	0.1636957045349196	-4.282531803804197	GSE41804
MGST2	-0.45726338750000034	13.75666160925	-3.4167045913418805	0.0014560784353989662	0.018172159612870747	-1.259707017196118	GSE41804
MGST3	0.011224297000000646	11.273122479	0.05940092899803735	0.9529251999833837	0.9787054709744355	-6.327389629582632	GSE41804
MIA	-0.18842001214999954	4.938791014375	-0.4852577325725192	0.6301107936667059	0.8043573191653935	-6.212604481604834	GSE41804
MIA-RAB4B	-0.018518145200000845	8.05316648445	-0.11626431999594712	0.9080182292324398	0.9582801968783863	-6.322432371078774	GSE41804
MIA2	-0.8487438120499995	9.825605635175	-4.966017159367593	1.2871682863965114e-5	8.562621325377158e-4	3.1468308887517065	GSE41804
MIA3	-0.19734339235	10.426187113075	-1.1081766424168595	0.27432978170885824	0.507224457417152	-5.7289052140430226	GSE41804
MIAT	0.03292128315000102	8.764221590925	0.11751411400154385	0.9070340921877701	0.9577086014639627	-6.322287390792365	GSE41804
MIATNB	0.052450922000000406	6.9033464703	0.21421862856899693	0.8314525338803721	0.922105713061998	-6.306375487845191	GSE41804
MIB1	0.410049199	9.8578604702	3.225884500379671	0.002488199723038889	0.025885130834655642	-1.7498711651569092	GSE41804
MIB2	-0.2539116766000001	8.30665231365	-1.6071799232513106	0.11579195468797022	0.3039618852607834	-5.08745648877756	GSE41804
MICA	0.05493627049999987	8.68943840735	0.31858241845363366	0.7516819685396265	0.8789624179778798	-6.278825759324219	GSE41804
MICAL1	0.01109364504999974	8.054530349925	0.05669878229138282	0.955064225098608	0.9797386377224291	-6.327545340845399	GSE41804
MICAL2	0.32164110335000023	9.163692026775	1.1965022233177407	0.23846498772075472	0.46817047634382464	-5.631175718285178	GSE41804
MICAL3	-0.12265746424999935	8.504382503825	-0.7726844134092155	0.444199697566249	0.666751558188941	-6.035012451960961	GSE41804
MICALCL	-0.4101502022999995	5.5772837143	-1.022683957516932	0.31253331706697224	0.5465501443972864	-5.816784396152864	GSE41804
MICALL1	0.23190731194999975	8.007018708275	1.2559363540271995	0.21634322925768706	0.44168130136484907	-5.561498205314168	GSE41804
MICALL2	-0.43195225089999995	7.1535448976	-1.7560211065080955	0.0866527081721742	0.2534906348667705	-4.855740272617792	GSE41804
MICB	1.091667201099999	8.5950973079	3.8096514138865443	4.642405320785481e-4	0.008735834164623407	-0.20518736608782806	GSE41804
MICU1	-0.6125714914499992	10.525583929275	-4.613186976368959	3.945187604910254e-5	0.0017731335944134868	2.0950540937945643	GSE41804
MICU2	-0.06335282379999925	10.7678147991	-0.4637695179751358	0.6452983414715333	0.8149303234850661	-6.222669383229239	GSE41804
MICU3	-1.28562630445	7.057723845225	-4.026400891119255	2.422900561726826e-4	0.005583194482970725	0.3987798568462253	GSE41804
MID1	0.3438361351499998	9.577749627925	1.5915065709763512	0.1192795348732321	0.309924477078048	-5.110816448838698	GSE41804
MID1IP1	0.5279448509000009	8.80420385155	2.123838586656444	0.039845388129630406	0.1548886218698803	-4.209969125656749	GSE41804
MID2	0.2492190037500002	8.315929947675	0.5798371147388454	0.5652395664793008	0.7596927920948563	-6.162962486871983	GSE41804
MIDN	-0.3494499302499988	8.119600541075	-1.524467992539021	0.13517098941936495	0.3342295627402303	-5.208452630992719	GSE41804
MIEF1	0.3096911033000004	9.88069180575	2.2619264904853638	0.029142520356275924	0.12734777929089397	-3.942299259675771	GSE41804
MIEF2	-0.4899558986000001	6.6867833434	-1.6674306435259456	0.10315195236789462	0.28235364538301394	-4.995798008171951	GSE41804
MIEN1	0.4404902769499996	9.423087025725	2.958263014218239	0.005147771614361916	0.04118406617404	-2.409326274741039	GSE41804
MIER1	-0.11573443500000048	10.7875105135	-1.1524887216286437	0.255884238570573	0.48710042120690894	-5.68075022369768	GSE41804
MIER2	-0.12978387009999978	4.76232002505	-0.36300857963319444	0.7184881204002138	0.86105339960984	-6.263839585376589	GSE41804
MIER3	-0.050378915950000325	9.759420467075	-0.3651619454324757	0.7168925102422894	0.8601978061828158	-6.263063868411013	GSE41804
MIF	0.3769188014999993	8.3551841338	0.8666217509900287	0.3912596846892711	0.6212461256237748	-5.959864830130033	GSE41804
MIF-AS1	0.34501818670000034	9.29376191145	1.472812081736632	0.14853895290005983	0.3528631475849079	-5.281137701432645	GSE41804
MIF4GD	-0.041506834049998685	10.447012075475	-0.3616776796340241	0.719474934021831	0.8615875716915437	-6.264316742933176	GSE41804
MIGA1	-0.28198374004999927	9.973101782125	-2.102928604614364	0.04173740202626615	0.1594229510583613	-4.249343265096186	GSE41804
MIGA2	-0.7791787974499995	5.461087702425	-2.2477530394598166	0.03010868983810661	0.12989970845861426	-3.970375077080414	GSE41804
MIIP	-0.1654889001999993	7.6352991022	-0.6979779693672166	0.4891830853916611	0.7036899653832035	-6.088805603489747	GSE41804
MILR1	-0.2408789761499998	5.396711734525	-0.6992493649206769	0.48839678794802854	0.703256459140363	-6.087934651258675	GSE41804
MINA	0.5941044523000001	11.24574819085	4.3983962268874475	7.72844367797824e-5	0.002724746115511518	1.4652012986278589	GSE41804
MINCR	0.7452985783499997	6.565958833175	2.527540462842154	0.015491714050975014	0.08494979117449712	-3.39183242645261	GSE41804
MINK1	-0.39788431510000005	9.5480707346	-1.8834808789508484	0.06683672391480326	0.21492891057385935	-4.643453440269497	GSE41804
MINOS1	0.09527373749999996	13.05411815675	0.8121508698027581	0.4214578238934963	0.6485653013229488	-6.004454303135771	GSE41804
MINOS1-NBL1	0.04848754780000085	7.003711382	0.1893739228499309	0.8507465752513824	0.9304790204701877	-6.311347613193146	GSE41804
MINOS1P1	-0.5124497627500001	6.578848691925	-1.6234959303132028	0.112250167067415	0.2982338016320349	-5.062925797147803	GSE41804
MINPP1	-0.2608795168500012	9.688125319775	-1.2973435812586052	0.2018617816073551	0.42479581124853383	-5.511114329116144	GSE41804
MIOS	-0.16548808115000016	9.459445358475	-1.1912213490572476	0.24050799804840423	0.47069460022914417	-5.637215131266829	GSE41804
MIOX	-0.3756278808500005	3.0516832534250002	-0.9217936714728224	0.3621003507068141	0.5958970648370415	-5.911866169558619	GSE41804
MIP	-1.1687707913999996	4.82966417985	-3.3007138869836705	0.002019965771375282	0.02257982371126295	-1.5595238415487591	GSE41804
MIPEP	-0.40062537765000045	7.4738399029250004	-2.2320354487192624	0.031213417420649012	0.13297796105589071	-4.0013505492783965	GSE41804
MIPEPP3	-0.1764043579999998	7.70199399025	-0.8667054396223378	0.391214361122586	0.6212351520225584	-5.959794178087724	GSE41804
MIPOL1	0.7191803575999997	7.15015972395	2.8695533511850058	0.006505863737238168	0.04801719333177015	-2.6200504569003646	GSE41804
MIR1-1HG	0.40032455619999985	4.2686958893	1.0052962921553439	0.3207287797433951	0.5546838245951721	-5.833840475484453	GSE41804
MIR100HG	-0.45221015115000035	7.494870612625	-1.3080941458472932	0.19822454945481938	0.42055141329060375	-5.497787801441685	GSE41804
MIR10A	-0.21858152064999994	5.9476916996749996	-0.6223907089208285	0.5371770404456215	0.7401325158863443	-6.137800022220851	GSE41804
MIR1178	0.02421524490000025	6.8884913143999995	0.09399186704833884	0.9255795420858484	0.9657121098850526	-6.324756233595465	GSE41804
MIR1182	0.14583109465000008	9.787953272925	0.713137964419535	0.4798535579506975	0.696706938216053	-6.078319816074568	GSE41804
MIR1199	0.06034409445000082	7.188487200875	0.26135008456607695	0.7951483540774666	0.9036048888773568	-6.295265594670178	GSE41804
MIR1204	0.5021431747000002	8.42928642205	1.9234378528573939	0.061481314370262934	0.20427146395353882	-4.574346340826134	GSE41804
MIR1236	0.6933402688000013	10.5443630968	3.7490103803989046	5.555632736957304e-4	0.009865443177716916	-0.37151558222640446	GSE41804
MIR124-1	-0.2949802489	4.20636287325	-0.7287167702167963	0.4703720617559255	0.6888382563199574	-6.067315699330514	GSE41804
MIR124-2HG	-0.5810696902	3.71941097085	-1.2212138320961359	0.22907360108783945	0.456822653867808	-5.602585056871305	GSE41804
MIR1244-3	0.19544672049999917	12.96963340675	1.4179723396979562	0.16385507816014516	0.3753652570865826	-5.355844059332484	GSE41804
MIR1247	-1.0971834259	4.510410965	-2.1282577638217326	0.03945532389828081	0.1538121255841044	-4.201608131956911	GSE41804
MIR1248	0.14353634950000083	13.74604846425	1.5515710730378325	0.12855267316158653	0.32354579420154944	-5.169426204597448	GSE41804
MIR1282	-0.09311700300000023	11.867925497	-1.0222875095202781	0.3127185697291025	0.5466257988953694	-5.817176374096906	GSE41804
MIR1292	0.47315718274999924	11.125319740625	2.792676173824892	0.007946125946623661	0.05496091501332417	-2.7992861344602082	GSE41804
MIR1304	0.20805834699999956	12.261835325	1.7778891118470252	0.08293850605644768	0.24663859497551693	-4.820213555580355	GSE41804
MIR1306	-0.05335373909999961	7.89514795835	-0.3593570300148473	0.7211967706887141	0.8626996619626943	-6.265144583400671	GSE41804
MIR133A1HG	-0.17366914829999985	5.8321329001499995	-0.5295577770574486	0.5993124572757758	0.7836833579718282	-6.190434657882395	GSE41804
MIR142	-0.2103408293500002	8.767573542175	-0.7260451453357682	0.47199039123998743	0.6900468432450734	-6.069219254130093	GSE41804
MIR146A	-0.12468275669999963	6.7660452737	-0.38232808743606284	0.7042190114913889	0.8523066570852339	-6.2567171232134005	GSE41804
MIR155	0.26791016200000056	7.09372448005	0.9389332833647758	0.3533366865975017	0.5875799207671779	-5.896377374295724	GSE41804
MIR15A	0.2175003864000004	7.14181572835	0.7481324579200167	0.45870701292960003	0.6788266874629522	-6.053277576699736	GSE41804
MIR17HG	-0.7633973827499995	8.515442891975	-3.0097931978198047	0.00448591225611917	0.03745951988766231	-2.28506084754129	GSE41804
MIR181A2HG	0.14586718609999938	8.2276072116	0.51705970647929	0.6079296770295153	0.7904200526298281	-6.1968826813453894	GSE41804
MIR186	0.26104456949999977	7.320683459	1.7849886104372572	0.08176182679488546	0.24471175265123052	-4.808599310256987	GSE41804
MIR1908	0.6311573460500008	11.716524734325	1.6163438792675793	0.11379163671295305	0.30054753198359246	-5.073705400451418	GSE41804
MIR1909	-0.0931428434999995	7.1390970347	-0.4606669407465321	0.6475041369264465	0.8166728990874349	-6.224085366861026	GSE41804
MIR194-2	-0.2666032593499994	6.709313842375	-1.30309010589722	0.19991133155494104	0.4226605073098151	-5.504003412728593	GSE41804
MIR205	0.35957426635	3.210363962725	0.9145112518079217	0.3658663445228332	0.5994527103281234	-5.918364472695907	GSE41804
MIR2052HG	-0.3614542090999999	3.8765984989	-0.821585640585386	0.41612790043109815	0.644089242783384	-5.996931092772699	GSE41804
MIR205HG	0.07645907055000085	3.593593151275	0.16454731430450467	0.8701196208188106	0.9403205381127522	-6.3157056723206715	GSE41804
MIR21	-0.19376522149999956	12.86677968175	-1.0805162959813996	0.2863110826504221	0.5196363640815651	-5.758065313779407	GSE41804
MIR210HG	0.13093089530000093	5.67678768905	0.3102874189576559	0.7579351226083864	0.8826684459815999	-6.281408621222134	GSE41804
MIR22	-0.9077240052499994	9.183869922675	-4.454159251564542	6.495651270555648e-5	0.0024573896015373394	1.6278392981290564	GSE41804
MIR24-2	-0.34607367319999954	10.9565893939	-1.450777016931131	0.15455115989679133	0.3614612817153964	-5.311461316060433	GSE41804
MIR2682	-0.1736616093500002	2.098863440275	-0.33886870470149866	0.7364610881683702	0.8706943229518338	-6.272223574850512	GSE41804
MIR29B1	-0.6958867322499991	8.014441957125	-2.503210068320049	0.016440964860617836	0.08793713022203585	-3.444118514860173	GSE41804
MIR29C	-0.5575831862999996	7.99332402685	-1.9842318282574758	0.05404143045686856	0.18736833245096368	-4.466908998729423	GSE41804
MIR302B	-0.40613844059999926	9.67060632415	-3.4396465598842236	0.0013640012721359927	0.01748445472762183	-1.19974469350114	GSE41804
MIR3150B	0.8786172925999992	4.6509177082	2.0697334007841315	0.04490315700514368	0.16694212516371398	-4.311212354790051	GSE41804
MIR3180-2	-0.20327290455000047	6.167162043375	-0.5144016661653625	0.6097697207626489	0.7913328204122361	-6.19823443384277	GSE41804
MIR3185	0.3254755662	2.35540538395	1.108209538372176	0.27431574721503227	0.507224457417152	-5.728870122016956	GSE41804
MIR3190	-0.34980469700000033	6.04801396005	-1.1584310993918845	0.2534802208837407	0.48495648591767915	-5.67415823323352	GSE41804
MIR31HG	-0.9404258669999997	3.38519716805	-2.0093559125419205	0.05120212209150375	0.18125764224832774	-4.42171100514751	GSE41804
MIR34A	0.09029761710000135	9.75637076615	0.4439437281242263	0.6594485633778971	0.8243435410998733	-6.231555684811497	GSE41804
MIR3610	0.03373872535000033	5.890585745825	0.1338952977857771	0.8941491678610621	0.9525451885881238	-6.320243919759841	GSE41804
MIR3620	0.29944643134999865	10.595565101775	1.7264156954860448	0.09190212920609875	0.2623896858669466	-4.903238192175143	GSE41804
MIR3652	0.027197260999999317	14.4630986305	0.275150213029945	0.7846011030626199	0.8980020938083327	-6.291597216729002	GSE41804
MIR3654	0.004860494499998708	14.30514013675	0.0578096042119974	0.9541848545315831	0.979305644757043	-6.327482206928919	GSE41804
MIR3656	0.05578174670000047	11.01360936915	0.4245515158982638	0.6734127764339544	0.8335208869140587	-6.239875785255826	GSE41804
MIR3658	1.0704003925499996	8.187178492425	4.999276080405398	1.1572491129721897e-5	7.84225543753397e-4	3.2468740444650503	GSE41804
MIR3663HG	0.34442432015000013	1.551929060875	0.6575796107951908	0.514532140217183	0.7229844942354976	-6.115673750272606	GSE41804
MIR3671	-0.36454397140000033	7.58317316835	-1.6598092859235327	0.10468516638817567	0.28523811236719965	-5.007554376109784	GSE41804
MIR3681HG	-0.013888339200000249	5.0609535854	-0.041182163760129606	0.9673532259807092	0.9857513807447589	-6.328299191549957	GSE41804
MIR3682	-0.2539758932999999	7.5954113335	-0.8437211517109201	0.4037860790458023	0.6329580296521826	-5.978951120992679	GSE41804
MIR3916	0.5087171921000003	7.91906588595	2.3160988695404754	0.025699871575884464	0.117348720904747	-3.833748805266993	GSE41804
MIR3917	0.06388912574999935	8.199451631025	0.4349518701041135	0.6659086254507504	0.8288801973809895	-6.235459338199766	GSE41804
MIR3934	0.3308945045999993	10.12348588665	2.1583594162872526	0.036886713195623255	0.14766562592883592	-4.144291452104156	GSE41804
MIR3945HG	0.050296726949999995	4.721174386075	0.12196461621710768	0.9035308044134798	0.9561444633394836	-6.32175853833528	GSE41804
MIR3976HG	-0.2617379243999999	2.4473822315	-0.49177975827524123	0.6255326261070657	0.8013669738343345	-6.209460522122597	GSE41804
MIR424	-0.4883637435999996	7.0506987274	-1.9337641230479963	0.060158728165248115	0.20157906106220244	-4.556291425616911	GSE41804
