sample_id	ProlifHubScore	HepLossScore	HCCStateScore	patient	tissue	sample_type_text	file_path
TCGA-BC-A10Q-11A-11R-A131-07	-1.3797448806042638	1.8043388631590929	-3.184083743763357	TCGA-BC-A10Q	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/6e812349-35e7-44e7-ac7c-a4bc19d81fd0/14fc153e-3cb3-4d3f-8259-b73a436f3d0b.rna_seq.augmented_star_gene_counts.tsv
TCGA-2Y-A9H8-01A-11R-A39D-07	0.12166548431959126	-0.3259596821490933	0.44762516646868455	TCGA-2Y-A9H8	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/6a7615b4-460b-48ca-93de-345711844462/7b0ef66b-10f6-4e0f-bd72-0546fa26b6e1.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AACL-01A-11R-A41C-07	0.8053932780921158	-0.16031379902040505	0.9657070771125209	TCGA-DD-AACL	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/ac75e490-0291-4133-92aa-ac4d330f58cf/82ea8208-db0e-4f7c-ac6b-1b7b48e6d671.rna_seq.augmented_star_gene_counts.tsv
TCGA-CC-A7IG-01A-11R-A33J-07	0.8930404819659912	-0.4332439416523642	1.3262844236183553	TCGA-CC-A7IG	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/bd469f11-1e6e-4ae5-9da4-09fe0fcdde41/4586df36-efce-4c32-8788-6789935fdcc5.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAW3-01A-11R-A41C-07	-0.20851191655316603	-0.3711535526878742	0.16264163613470817	TCGA-DD-AAW3	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/678a19cb-a88c-4093-b6b5-07c63237c42b/6cae08b5-33e9-4a0c-b399-3bc723f6e10f.rna_seq.augmented_star_gene_counts.tsv
TCGA-BW-A5NP-01A-11R-A27V-07	0.5231224129371601	-0.6945299251503975	1.2176523380875577	TCGA-BW-A5NP	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/476c323f-4a20-41a3-91b3-7c9a81b4fbc1/16d06971-fbf9-4b5f-b119-2816c48bcfb7.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAEK-01A-11R-A41C-07	0.19834974325231586	-0.18397812680579934	0.3823278700581152	TCGA-DD-AAEK	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c41fffbd-d5be-4b28-b0f4-2aaf7cb23555/311d89d5-9845-4d61-a801-8e0990be5d24.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A73C-01A-12R-A33J-07	-0.15720746080251102	-0.23970663365014142	0.08249917284763039	TCGA-DD-A73C	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/206524fb-7569-4503-a482-f41e9137d856/f478905e-87fd-42af-b39b-f2358f83dfed.rna_seq.augmented_star_gene_counts.tsv
TCGA-ED-A8O6-01A-11R-A36F-07	0.423269360138831	-0.3319938297356177	0.7552631898744486	TCGA-ED-A8O6	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/0829bb65-1cde-461c-b511-3649d97c62e7/2a3e3e31-ec7e-42e3-b219-2bc84f3888ac.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AACJ-01A-11R-A41C-07	-0.6760033572941184	-0.5071250975266186	-0.16887825976749982	TCGA-DD-AACJ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/d7e635d5-7330-491c-986c-f2737ec5d7bd/9953447a-4d33-4a53-8395-4ac0fa67ed42.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A116-11A-12R-A26B-07	-1.3975102644090363	1.741991271145472	-3.1395015355545084	TCGA-DD-A116	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/559f7bde-209c-4ca8-8bd7-dbac076e91d0/91bac874-6ad2-4946-9c3f-0ed733975fcf.rna_seq.augmented_star_gene_counts.tsv
TCGA-EP-A12J-01A-11R-A131-07	0.09833141694686673	-0.3222650870793875	0.42059650402625426	TCGA-EP-A12J	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/81d640c5-ad25-4f27-881d-83195de5116a/33e23705-397c-4651-beea-254110c365e4.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AADP-01A-11R-A39D-07	0.40206491314251797	-0.37353216575199893	0.7755970788945169	TCGA-DD-AADP	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/365068be-2415-462b-b3a4-418e4191274c/24b00ac1-73b7-4ac7-9628-4cd367af7c45.rna_seq.augmented_star_gene_counts.tsv
TCGA-RC-A6M6-01A-11R-A32O-07	0.4559341268247691	-0.45835563341912916	0.9142897602438982	TCGA-RC-A6M6	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/a231db46-6db3-43ef-8209-22f5c3c013d6/27e73591-5670-489a-bafa-e4d8b34d74b7.rna_seq.augmented_star_gene_counts.tsv
TCGA-UB-AA0U-01A-11R-A38B-07	0.5522549666537676	0.8447988216130338	-0.29254385495926616	TCGA-UB-AA0U	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c15f8331-b65f-4f7a-8d4d-d796dfcaf14d/a5c61ad6-de4c-4ca4-ad28-f8f9d55af906.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A4NS-01A-11R-A311-07	-0.042255299110849104	1.581890477392388	-1.6241457765032372	TCGA-DD-A4NS	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/66228099-939e-4131-8d31-98d18c51c9e9/2f237fc7-63d6-4043-8959-a4c8cf146834.rna_seq.augmented_star_gene_counts.tsv
TCGA-RC-A6M5-01A-11R-A32O-07	-0.41255297222395965	-0.08707139234975608	-0.32548157987420356	TCGA-RC-A6M5	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/42fa0391-2d81-4453-a579-479ed12c9941/a582032e-2f32-48d5-a01c-fa21156c5a74.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A4NL-01A-11R-A28V-07	-0.8190561011257023	0.264072360214373	-1.0831284613400753	TCGA-DD-A4NL	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/e9d20052-96ee-4b64-b61b-cbdcbd341446/571cd609-a911-4617-95ae-f55ec2805067.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AADY-01A-11R-A41C-07	0.5641111760639408	-0.5742838223241682	1.138394998388109	TCGA-DD-AADY	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/f7297699-af69-426e-9087-c3112a92d85c/cc32ff5b-0c18-41b9-b1ca-e8d1eb3d7b84.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAVX-01A-11R-A41C-07	-0.466875364973498	-0.18874227898117552	-0.2781330859923225	TCGA-DD-AAVX	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c00ab5e4-51b3-4dc3-ae27-106496e90687/fc8cc23a-6b02-4a99-a6d7-5c01b85fa0d1.rna_seq.augmented_star_gene_counts.tsv
TCGA-QA-A7B7-01A-11R-A32O-07	0.9772033025014332	-0.368866020553404	1.346069323054837	TCGA-QA-A7B7	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/26572c76-a5c1-40d8-988c-126df7987e14/04bd19d1-c3b4-446a-bf70-bbdd4a251690.rna_seq.augmented_star_gene_counts.tsv
TCGA-2Y-A9HB-01A-11R-A39D-07	-0.21130573265272531	-0.2549091188920722	0.04360338623934687	TCGA-2Y-A9HB	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/02957f01-c615-4576-8d45-473204cb284a/a2289b57-3c34-4fec-a5c5-10bea95e30fb.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AADD-01A-11R-A41C-07	0.8555119356640173	-0.8495796325381663	1.7050915682021834	TCGA-DD-AADD	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/ed8eb2e9-ef8f-4b72-9c01-3504a578b500/5929f6bf-85f8-4b79-ae2d-c5cddf2a9ed1.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A3CI-01A-11R-A213-07	-0.9577047277541509	-0.08061837259874155	-0.8770863551554093	TCGA-G3-A3CI	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/7214d789-2919-4fa4-b8fc-660c5c160202/03ca605c-a693-44da-86b9-4f48c2649839.rna_seq.augmented_star_gene_counts.tsv
TCGA-CC-A7IL-01A-11R-A33R-07	-0.024096248125125376	-0.6601537865068995	0.6360575383817741	TCGA-CC-A7IL	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/d16e6c9d-cb8e-43d4-886a-6656b4cca09b/4df97711-6ecf-483c-a2c7-4952c44a2b69.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AACG-01A-11R-A41C-07	0.28154529583021637	-0.6759245604693785	0.9574698562995949	TCGA-DD-AACG	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c5a36c36-b9eb-4d09-94bd-9b7b6b0b992e/d6cf34c3-a7ad-4dfd-92ee-b2b689515471.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A73A-01A-12R-A32O-07	-0.12982389799018829	-0.5156694203609804	0.3858455223707921	TCGA-DD-A73A	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/071a3c5b-9378-4cc0-ae6a-b772630822d0/f45c520f-016e-4c29-8d84-2e985763ed0a.rna_seq.augmented_star_gene_counts.tsv
TCGA-ED-A66X-01A-11R-A311-07	0.6957005804627145	-0.4094801680125292	1.1051807484752438	TCGA-ED-A66X	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/60332171-425b-46f5-8164-e3b1fb882036/aba8d491-1d65-421a-8d13-b3d0a16dff43.rna_seq.augmented_star_gene_counts.tsv
TCGA-EP-A26S-11A-12R-A16W-07	-1.690251551285559	1.7132053826990592	-3.403456933984618	TCGA-EP-A26S	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/4e7b0b50-fe61-46d5-94bd-e8544f5c85d3/22fc2b56-fe94-4b09-ae7d-37d463b3995d.rna_seq.augmented_star_gene_counts.tsv
TCGA-EP-A26S-01A-11R-A16W-07	-0.22693099542266243	-0.4152104680491912	0.18827947262652878	TCGA-EP-A26S	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/95b4b176-edc6-4c7a-90a3-f3a957e7d77a/7519dae8-dfee-413d-995d-d005fdddb4b1.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A25S-01A-11R-A16W-07	0.15046253725948508	-0.1620069355861683	0.3124694728456534	TCGA-G3-A25S	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/92b4c0e6-a0e0-4bd9-998d-422da266e6fd/26e93a7e-353d-4774-aa61-34b0737ba6c6.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A4NN-01A-11R-A28V-07	0.9390217834498169	-0.6284038538427111	1.5674256372925282	TCGA-DD-A4NN	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/599b4be8-eafd-4f0a-b075-da3e7215b8f0/bc0e3498-e86a-4629-aa6f-9d1003ae99b2.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A25U-01A-11R-A16W-07	0.26947957530662003	-0.29670268436955655	0.5661822596761765	TCGA-G3-A25U	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/c3dc14bf-1f6b-4284-b303-5caf8f121c03/cb7b4121-6ee7-4e8f-8efc-6651bd5bdf3f.rna_seq.augmented_star_gene_counts.tsv
TCGA-YA-A8S7-01A-11R-A37K-07	0.9980761107099845	0.26902366003078004	0.7290524506792044	TCGA-YA-A8S7	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/fa95f8cd-d608-430e-a8b3-68a05a5051e2/4344c7ea-ef72-4e2a-b65c-99aa64f4a0b1.rna_seq.augmented_star_gene_counts.tsv
TCGA-2Y-A9H6-01A-11R-A39D-07	-0.04371266801617464	0.010862943336114919	-0.05457561135228956	TCGA-2Y-A9H6	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/3a872621-c164-4e4a-8271-a637a726d63b/4d017184-bc82-462e-8331-5f985205f201.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A4NE-01A-11R-A27V-07	1.0944920577098343	-0.3404998344646359	1.4349918921744702	TCGA-DD-A4NE	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/772bdab0-f31c-441e-b79e-240fd622079b/3a390e78-ce52-4743-898c-8c529b342cad.rna_seq.augmented_star_gene_counts.tsv
TCGA-FV-A495-01A-11R-A266-07	0.13697831391161341	0.720053679659306	-0.5830753657476926	TCGA-FV-A495	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/fad707d3-c11c-4aec-a5d8-53c4622011d1/d3a93bb2-1aeb-4deb-8224-d9a1dbda390b.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAEG-01A-11R-A39D-07	0.1658339820650075	-0.38799219768635235	0.5538261797513598	TCGA-DD-AAEG	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/074a7dd3-8688-4dda-9bd9-7221e32f4940/b65237ee-e280-4414-90ca-6c9815801ba6.rna_seq.augmented_star_gene_counts.tsv
TCGA-UB-A7ME-01A-11R-A33J-07	0.31121266634416267	-0.06357349194469993	0.3747861582888626	TCGA-UB-A7ME	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/9fa7d342-2062-4a94-8cdf-928b86b98c5b/c5ac862b-ef1c-4299-9afb-99d5f0e52fdc.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A39Y-01A-11R-A213-07	0.41946041390926436	-0.45744870006698096	0.8769091139762453	TCGA-DD-A39Y	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/283e4191-59da-4caf-99a3-385a3ea74607/f5092ee7-2656-4aa5-b0c3-884aadb9dbf8.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A4NA-01A-11R-A266-07	0.584298016980647	-0.4935539479141396	1.0778519648947866	TCGA-DD-A4NA	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/3084a8bb-af8b-43b0-9c1e-fc3e190ed782/9a15fd31-f487-4205-adcd-ceb6edd88ea8.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A4NQ-01A-21R-A28V-07	0.5434640451222446	-0.6705876198846559	1.2140516650069004	TCGA-DD-A4NQ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/e1f2a612-49d9-4935-9791-cfd9abbf7f92/0a20e4cc-47b1-4b2b-8dfa-43a8fa62d27d.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAVY-01A-11R-A41C-07	-0.17052063942334234	-0.4552254618873918	0.2847048224640495	TCGA-DD-AAVY	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/ba134c1a-820f-4507-973e-7000a815ebc0/8d6ae71d-5622-4553-b992-c0c59c703e59.rna_seq.augmented_star_gene_counts.tsv
TCGA-ED-A4XI-01A-11R-A266-07	-0.45512915022703576	0.9193932055845941	-1.37452235581163	TCGA-ED-A4XI	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/7b929596-4646-4aa4-9705-d10519ef23c0/9a0d0189-b66e-461b-b0b6-8563cffb8813.rna_seq.augmented_star_gene_counts.tsv
TCGA-LG-A6GG-01A-11R-A311-07	0.13654996845978618	-0.5214748574972653	0.6580248259570515	TCGA-LG-A6GG	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/86c7f61d-ad00-429f-9343-300105243838/4af0c3f7-7742-448d-992a-8f4b7ad226b7.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AAE4-01A-11R-A41C-07	-0.20636075068089568	-0.09240345297929013	-0.11395729770160555	TCGA-DD-AAE4	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/4718e60a-dc0a-4f8c-8af1-7067dba3aac3/7b901b84-6702-408f-95bc-d5b79ba58ffa.rna_seq.augmented_star_gene_counts.tsv
TCGA-CC-5260-01A-01R-A131-07	0.8918228583561775	-0.2708226585368217	1.1626455168929992	TCGA-CC-5260	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/e9a08dd9-4a87-44d5-bc76-eb714ac62d09/45be9c1e-b486-4657-8446-0aa69d88bf90.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A1EH-11A-11R-A131-07	-1.4929698572005627	1.6101966842901736	-3.1031665414907366	TCGA-DD-A1EH	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/df0c36cd-5eae-480f-871e-1aef2a418350/3b4e1fdc-dcc1-4616-93b5-0f44bee5c64d.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A3CJ-01A-11R-A213-07	-0.7826338106174534	-0.4913343664187644	-0.29129944419868903	TCGA-G3-A3CJ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/0f6b6a94-1881-45a2-a6ea-a70483f379e6/81811a46-64f2-48ab-bfd4-1a4f9e4d5554.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-AACZ-01A-11R-A41C-07	0.720125095947373	-0.2178277910208419	0.9379528869682149	TCGA-DD-AACZ	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/a68f63db-0ddc-4dea-87a9-a56eabaefb65/5b12ed1e-a3a3-48fc-bcb1-6527bc7e7af8.rna_seq.augmented_star_gene_counts.tsv
TCGA-G3-A5SM-01A-12R-A28V-07	0.21236918607890137	-0.3937321819017599	0.6061013679806613	TCGA-G3-A5SM	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/97a1f82c-7e86-441e-9f95-6a8e30161e51/57d2ec02-2e8f-4ea4-8571-1c5f6078d554.rna_seq.augmented_star_gene_counts.tsv
TCGA-DD-A39V-01A-11R-A213-07	-0.2147798729394771	-0.42834702605280983	0.21356715311333274	TCGA-DD-A39V	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/a76565ca-2a44-4ce0-8139-40c00ecdf84a/734ed05f-459e-4cd4-8d1e-e9b2d89df3ea.rna_seq.augmented_star_gene_counts.tsv
TCGA-BD-A3EP-01A-11R-A22L-07	0.14552359725550623	-0.19797431344945848	0.3434979107049647	TCGA-BD-A3EP	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/8177645a-a3a1-4f95-b6a1-0d2a3fd37b3c/ee85234b-dd0c-4700-b245-f00055f004b6.rna_seq.augmented_star_gene_counts.tsv
TCGA-BD-A3EP-11A-12R-A22L-07	-1.4420981598222933	1.6762000423944694	-3.1182982022167627	TCGA-BD-A3EP	non_tumor	Solid Tissue Normal	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/5faa2c8d-32d4-47c3-9689-8841e48e4eff/a5aab9e0-f114-4f42-b36e-5f1bdc49f128.rna_seq.augmented_star_gene_counts.tsv
TCGA-BW-A5NO-01A-11R-A27V-07	0.14733381230958834	-0.21328536372000947	0.3606191760295978	TCGA-BW-A5NO	tumor	Primary Tumor	GDCdata/TCGA-LIHC/Transcriptome_Profiling/Gene_Expression_Quantification/bf7f888f-1eb2-4452-98fa-884499cc7ea7/2d9df75d-2a82-4612-9910-2f9252129f61.rna_seq.augmented_star_gene_counts.tsv
