gene	logFC	AveExpr	t	p_value	FDR	B	dataset
DOCK1	5.887567567572626e-4	7.355778411214954	0.007705518208020202	0.9938662405468406	0.9956679471233238	-6.942738720651901	GSE121248
DOCK10	-0.3319455675675673	5.656516915887851	-2.1316692018292276	0.03531407833787323	0.06249488659971984	-4.717740892223186	GSE121248
DOCK11	0.19687351351351343	7.023982242990654	1.179797547039224	0.2406872308684673	0.31936497090897703	-6.251258910368017	GSE121248
DOCK2	-0.3232659150579145	6.509834112149533	-2.3817088434903053	0.018991946077792088	0.03653770257629887	-4.17927934332289	GSE121248
DOCK3	0.03655249034749022	4.496423925233644	0.48275613546256896	0.6302513796915363	0.7017022347440879	-6.826358927136211	GSE121248
DOCK4	0.30186667181467164	9.051249626168225	3.5733253670234224	5.293196142956641e-4	0.001601793691978628	-0.9129867679552426	GSE121248
DOCK4-AS1	-0.03508418532818502	3.801724485981308	-0.9014924179367094	0.3693436032177818	0.4547906374276241	-6.537932426331381	GSE121248
DOCK5	-0.369222181467181	8.452217102803738	-3.285940764698443	0.0013734376713337199	0.0037058285369042927	-1.8003817854538964	GSE121248
DOCK6	0.16359976833976825	7.990113831775701	2.831209307003014	0.005537244263975206	0.012460088390840245	-3.0783643807980927	GSE121248
DOCK7	0.7144608996138989	7.721037570093458	7.373011590293736	3.6552750906064094e-11	7.757385272776705e-10	15.005648727889593	GSE121248
DOCK8	-0.5122396293436284	6.743426448598131	-5.26221693721997	7.33809372610569e-7	4.7003990819781234e-6	5.362600050448738	GSE121248
DOCK9	0.5156637258687252	7.721922803738318	5.387888396218928	4.247768355381167e-7	2.9112068378893044e-6	5.890795145101003	GSE121248
DOCK9-AS2	0.02307964092664051	6.684095046728972	0.49853410192220965	0.6191270266919975	0.6920440990509749	-6.8186343471958075	GSE121248
DOHH	-0.03985056370656347	7.346414672897196	-0.9458020352839682	0.3463724428304381	0.4312161477073497	-6.497328077755236	GSE121248
DOK1	-0.12791972200772206	7.20661906542056	-2.291160105822057	0.023905704998649108	0.04457958001162572	-4.380528790556562	GSE121248
DOK2	-0.2079483706563707	7.326572523364486	-3.2083128832776358	0.0017602170887028965	0.004590576948873529	-2.029728485110044	GSE121248
DOK3	-0.05922504633204681	6.502163831775701	-1.4146199852517338	0.16007239979872626	0.22635733685377965	-5.951398198950755	GSE121248
DOK4	-0.14679680694980696	7.75424308411215	-1.4870556521724907	0.13992986839106158	0.2022924454782191	-5.848336452121086	GSE121248
DOK5	-0.08508845173745104	5.839829252336449	-1.4521723345901631	0.1493686385132152	0.21344123980673785	-5.898585950484958	GSE121248
DOK6	-0.0870967027027027	5.212763551401869	-0.9437528271722448	0.34741402260336607	0.4322654712401202	-6.499248187935275	GSE121248
DOK7	0.060721722007721954	5.724709626168225	0.5866667176942649	0.5586585923633404	0.6367566339889832	-6.77094218479767	GSE121248
DOLK	0.3690421930501921	7.51548785046729	5.124919763439554	1.3229935020685203e-6	7.89332903195187e-6	4.793934375533358	GSE121248
DOLPP1	0.018049648648648338	8.14274953271028	0.3661582915321401	0.7149671902318335	0.7742297339845139	-6.875768818645061	GSE121248
DONSON	0.6314559343629335	7.249263364485981	5.996787509274862	2.7479547494503314e-8	2.579661266755667e-7	8.545238201323084	GSE121248
DOPEY1	-0.3043454749034746	7.985924672897196	-3.8705752413871015	1.86728428971192e-4	6.349700665015381e-4	0.06575178079907484	GSE121248
DOPEY2	0.3356884787644776	6.1944276635514015	2.210707790016662	0.029176159356317892	0.053021636965579204	-4.553402054704383	GSE121248
DOT1L	-0.05217619691119745	7.264450093457944	-0.7116332227764108	0.4782346822685756	0.5616585165418596	-6.690136005906826	GSE121248
DPAGT1	0.4490882857142849	8.579376074766355	6.118005060421445	1.5676900627903816e-8	1.5536201337530373e-7	9.090871801531854	GSE121248
DPCD	0.21958396138996086	7.86169738317757	3.379719290040112	0.0010122424546067242	0.0028430355216346125	-1.5173744588904698	GSE121248
DPCR1	-0.11320435135135129	5.301882429906542	-3.0368367941507968	0.003000872790561793	0.007327195623873688	-2.520221325531825	GSE121248
DPEP1	-0.006733193050192371	6.817286728971963	-0.09897071846552515	0.9213459953364382	0.941237445740823	-6.93787060828686	GSE121248
DPEP2	-0.4058490463320454	6.348620467289719	-4.248471932353484	4.596942607458284e-5	1.8514588509542686e-4	1.393702470361375	GSE121248
DPEP3	-0.14963021235521184	5.749874859813084	-3.4949973098055267	6.900983482373764e-4	0.002031354447795352	-1.160728511239407	GSE121248
DPF1	-0.08800167181467178	6.113062056074766	-3.027592986511689	0.003086636281318038	0.007512990827739877	-2.546022443813528	GSE121248
DPF2	0.3476195366795361	7.957266542056074	5.410042364060833	3.8548348788347096e-7	2.667967646175356e-6	5.984647978869332	GSE121248
DPF3	-0.23076807722007708	5.987188878504673	-5.211986148976652	9.112820840966946e-7	5.678349806747464e-6	5.153517122424085	GSE121248
DPH2	0.39017101158301054	7.43027476635514	6.0708186744112975	1.95164645188225e-8	1.8893709509476895e-7	8.877844963285341	GSE121248
DPH3	0.6435033938223925	8.087685420560748	5.079411496975025	1.6054371974773364e-6	9.360245338173278e-6	4.607437681669935	GSE121248
DPH3P1	0.024731660231660405	4.4172236448598134	0.6485389312443294	0.5180206042482212	0.5988469046187785	-6.732863213832118	GSE121248
DPH5	0.21370473359073294	9.004414672897196	4.481156682091931	1.862691183517125e-5	8.315060438216099e-5	2.254925416205789	GSE121248
DPH6	0.471803220077219	6.968697663551402	4.444977000428364	2.147744348806657e-5	9.451726243089463e-5	2.1189325509481476	GSE121248
DPH6-AS1	-0.00791486486486509	3.7422969158878505	-0.20698236246386856	0.8364155223786015	0.8746537284060051	-6.921350007519118	GSE121248
DPH7	0.08123683783783724	7.188237757009346	1.5985230761069302	0.11286432646473521	0.16824077938651305	-5.680118084286089	GSE121248
DPM1	0.3357003474903468	10.49422813084112	4.998384069405186	2.260460328664054e-6	1.273220961404173e-5	4.27789781783996	GSE121248
DPM2	0.10212586486486476	7.871676448598131	1.3167275113505343	0.19073257806621985	0.2626119229492044	-6.082793336142435	GSE121248
DPM3	0.38844567953667875	9.44818523364486	3.6283560116436457	4.3829145537244363e-4	0.0013537063792015854	-0.7363549204995117	GSE121248
DPP10	-0.07795516216216258	3.4035134579439252	-0.5723514078939022	0.568280001636216	0.645558247197901	-6.779212658507935	GSE121248
DPP10-AS1	-0.05333716602316603	4.452531121495327	-0.4268977779136131	0.6703082713636845	0.7361276164667927	-6.851717552027158	GSE121248
DPP10-AS3	-0.026540482625482635	4.004951121495327	-0.7320326227622824	0.46574294644789116	0.5495094816988109	-6.675481522406582	GSE121248
DPP3	0.3733400888030882	8.56563523364486	5.509267920639188	2.48952527722771e-7	1.8057566974169516e-6	6.407660935068082	GSE121248
DPP4	0.16037174517374467	9.81874663551402	1.0392893175317577	0.3010041088528732	0.38436996653223077	-6.405382568292687	GSE121248
DPP6	0.026291996138995924	5.377042803738318	0.4159146885300508	0.6783022569556156	0.743312004508691	-6.856338585765835	GSE121248
DPP7	-0.48409128185328065	8.559612336448598	-4.3791295613497105	2.7781132689345782e-5	1.1927351492110637e-4	1.8733716263977493	GSE121248
DPP8	0.39559523166023064	9.141114672897196	7.3970161753353985	3.243164268201223e-11	7.040773685247624e-10	15.122689808318725	GSE121248
DPP9	-0.06783887258687202	8.236179158878505	-1.1463382150069414	0.254202656447052	0.3339576268687475	-6.2896891933704815	GSE121248
DPPA2	-0.16298522007721947	4.454562803738318	-4.650011813908203	9.496329691053916e-6	4.6017745549007754e-5	2.8994368320506014	GSE121248
DPPA4	-0.019914216216216387	5.053548224299066	-0.4521487801944405	0.6520736249950503	0.720615929052435	-6.840638308467159	GSE121248
DPPA5	-0.03141389189189193	4.489400747663551	-0.7021205609984995	0.48412272832464665	0.5674095748516185	-6.696829446059232	GSE121248
DPT	-1.6634351853281832	7.444478130841121	-8.142074473142705	7.529281378326378e-13	2.776883336342363e-11	18.80840882968232	GSE121248
DPY19L1	0.10698244787644738	7.918536355140187	1.2228119236722121	0.2240770499282874	0.30024219929383555	-6.200272649467587	GSE121248
DPY19L1P1	0.4823558378378378	4.767322056074766	6.429516777545226	3.625442207979494e-9	4.326069355467797e-8	10.516305305635104	GSE121248
DPY19L2	-0.04178146718146707	3.6818806542056075	-0.489043590423364	0.6258079853225371	0.6979452785302581	-6.823310350592762	GSE121248
DPY19L2P2	0.41990362934362907	3.8195168224299065	2.933650362035249	0.004096173068418919	0.00957852595986081	-2.8044615507310295	GSE121248
DPY19L2P3	0.0224982471042469	3.533342803738318	0.7079774163467277	0.4804928073446548	0.5638843352486123	-6.692718915553681	GSE121248
DPY19L2P4	0.08489201930501901	3.716814672897196	1.8979618660608983	0.06038566394051986	0.0990102772064618	-5.171298920677314	GSE121248
DPY19L3	0.07803095366795364	7.634417476635514	0.9442234150658558	0.34717465174399165	0.43206649118296525	-6.498807608836257	GSE121248
DPY19L4	0.09432509266409324	8.342439626168224	0.9950418065364441	0.3219523373119839	0.40613033799212517	-6.449959967678397	GSE121248
DPY30	0.47717289189189094	9.908517289719626	5.900744192145821	4.271447069607251e-8	3.8190212949102563e-7	8.11674594990497	GSE121248
DPYD	-0.5891420849420836	10.175883457943925	-3.549570146901334	5.73898809666793e-4	0.0017214590191232417	-0.9885790759178912	GSE121248
DPYS	-1.2951556949806926	11.564139719626167	-4.2771427492240095	4.1193325586459035e-5	1.6821445682039485e-4	1.4980831381593331	GSE121248
DPYSL2	8.817953667958858e-4	9.461695794392524	0.006159928208754281	0.9950965459987299	0.9964970926789394	-6.942749436727231	GSE121248
DPYSL3	0.07614357142857187	6.612563551401869	0.4775118546700911	0.633967965836294	0.7050462761164061	-6.8288716611840385	GSE121248
DPYSL4	-0.11766544787644766	6.48339476635514	-3.5899977242274246	5.000083538726409e-4	0.0015246259772626234	-0.8596966639834367	GSE121248
DPYSL5	-0.13658015444015448	6.312795794392524	-3.101620434829493	0.0024589804922904115	0.006151834692213148	-2.3375501053764554	GSE121248
DQX1	0.27258661776061704	6.002068504672897	2.56386547627847	0.011734006123770636	0.024091537065633096	-3.753320152482819	GSE121248
DR1	0.5665554980694971	8.74146	6.186897579402824	1.1370486094673876e-8	1.1772593242143781e-7	9.403298621396214	GSE121248
DRAIC	-0.8990049884169875	7.342638598130841	-3.0028986177167827	0.0033269858558438166	0.008004858237160772	-2.6146240106534817	GSE121248
DRAM1	0.2802873938223937	7.774087476635514	2.444708981250061	0.01612351594277627	0.031714878587866195	-4.035126020472477	GSE121248
DRAM2	0.5145075907335898	8.130421588785048	5.343694415490517	5.15212802254333e-7	3.4484381807503097e-6	5.7042294647494165	GSE121248
DRAP1	0.4133718996138993	7.671963457943925	5.8852623064785154	4.5848178408301444e-8	4.0608119906994354e-7	8.047999323777098	GSE121248
DRAXIN	-0.12684089189189166	5.585451869158878	-3.4425690104016264	8.223324668780858e-4	0.002370553690961967	-1.324116258692289	GSE121248
DRC1	-0.03242979922779952	5.038627757009346	-0.8031299413717043	0.4236733225007635	0.5089835855944722	-6.621204907802703	GSE121248
DRC3	-0.04625973359073343	5.598758785046729	-0.8119650776277684	0.4186075362875311	0.5038438409153247	-6.614112950746678	GSE121248
DRC7	0.04802096138996094	5.974699906542056	1.0269851569395325	0.3067347243173214	0.39040433316217266	-6.417969321235313	GSE121248
DRD1	-0.10649447490347501	3.414339906542056	-2.0299603448353407	0.04483228909442632	0.07692791049503675	-4.921115637647503	GSE121248
DRD2	-0.024228289575289955	6.142582149532711	-0.6715710626590434	0.5032986574448071	0.5853049814725466	-6.717721418129044	GSE121248
DRD3	-0.08020167181467146	4.503804859813084	-2.1432739459290064	0.03434814140140113	0.0610038471509372	-4.693955325673949	GSE121248
DRD4	-0.03705281853281855	5.438975514018692	-1.0717147689994921	0.2862503491912318	0.36899578346411055	-6.371509135313053	GSE121248
DRD5	0.06397000772200764	5.828564672897196	0.652287325139814	0.5156093678554793	0.5964398074427142	-6.730434649989154	GSE121248
DRG1	0.3277117567567557	9.583654112149533	4.92147651225902	3.118974217695503e-6	1.7029881063637117e-5	3.9681528206262433	GSE121248
DRG2	0.15114246718146657	7.447483925233644	3.7513121158625298	2.855229925860803e-4	9.254927220570711e-4	-0.33414791643872643	GSE121248
DRICH1	-0.049564347490347854	6.666743644859813	-1.4337454961031806	0.15454965752037425	0.2195897256721555	-5.924667117304872	GSE121248
DROSHA	0.6627257837837832	8.842725140186916	8.715502437090274	3.949946118270422e-14	2.1752703268540887e-12	21.69964793776856	GSE121248
DRP2	-0.25226407335907325	5.901633644859813	-5.113236011235705	1.390502943069293e-6	8.244102077019988e-6	4.745957392672795	GSE121248
DSC1	-0.033903208494208296	3.183661682242991	-1.003707955500563	0.3177752665237758	0.4019634455248994	-6.441379010854802	GSE121248
DSC2	0.03800325482625535	7.681151401869159	0.32299730807027066	0.7473252382923092	0.8007371642484782	-6.890625791051478	GSE121248
DSC3	-0.07327170656370689	3.5673003738317757	-1.8741967622269458	0.063620693489483085	0.10347222022255892	-5.214675471216453	GSE121248
DSCAM	-0.29237862934362874	6.416930747663551	-6.1635784959334625	1.2678470170465707e-8	1.2929899747685913e-7	9.29736204474679	GSE121248
DSCAM-AS1	-0.13530497297297284	4.862485700934579	-1.177825552592198	0.24146927594774653	0.32020733721600403	-6.2535537580591765	GSE121248
DSCAML1	-0.05624204633204626	5.352225327102803	-1.354770384121529	0.17833350807285267	0.24789371851931521	-6.0328113469473905	GSE121248
DSCC1	-0.05045854826254827	6.500635140186916	-1.2714896298967515	0.20630095055534206	0.280689553254338	-6.1404338154769125	GSE121248
DSCR10	-0.07259409266409297	6.958206915887851	-2.2185311784367254	0.02862252256334733	0.05212438119049766	-4.536838291568781	GSE121248
DSCR3	0.10420150579150514	7.939700560747664	1.42732710437492	0.15638645245455626	0.22183726770420362	-5.933676406886954	GSE121248
DSCR4	0.009800857142857233	5.551831775700935	0.27984475152416016	0.7801348318309325	0.828586152864522	-6.903622859836234	GSE121248
DSCR8	0.5820531119691114	5.534501869158879	2.7195598072289853	0.007625210757329745	0.016532563500866536	-3.367328032704104	GSE121248
DSCR9	-0.03109384555984586	6.673760934579439	-0.8343017834372026	0.4059626665950842	0.4913975786791423	-6.5958416009275895	GSE121248
DSE	-0.8990311428571423	7.313938785046729	-4.9232194323186835	3.0963974994125377e-6	1.6919350616609126e-5	3.975139172574427	GSE121248
DSEL	-1.0552062084942073	5.900889532710281	-4.399445508503122	2.5666999925711643e-5	1.1113340951114756e-4	1.9488647209308452	GSE121248
DSERG1	-0.09963674517374527	6.628116542056075	-1.1752283972982915	0.24250200962986834	0.3213417528922104	-6.256570410525561	GSE121248
DSG1	-0.16002436293436284	6.101589813084112	-0.6582664897456729	0.511775399644816	0.592761315610121	-6.726532045460125	GSE121248
DSG2	0.03174428571428544	8.991637289719627	0.1571556095868344	0.8754172543050404	0.9061789373466339	-6.930419825806945	GSE121248
DSG2-AS1	-0.19136986100386055	6.362107196261682	-4.540104030377348	1.4748070183598365e-5	6.792605773953319e-5	2.4781021485630683	GSE121248
DSG3	-0.07632606563706605	5.227888411214953	-1.888139866458853	0.061705527165121773	0.10083235670244095	-5.18928820591972	GSE121248
DSG4	-0.01491915830115829	3.5431595327102805	-0.4583150867187892	0.6476520414808831	0.716892675469858	-6.837836420286852	GSE121248
DSN1	0.7425090965250951	7.090922803738318	8.267105619060185	3.971893682124277e-13	1.6059591685362342e-11	19.43547632626394	GSE121248
DSP	0.5154805675675664	11.052662710280373	4.128257228196026	7.24490520200102e-5	2.7547355857215206e-4	0.9615061782555951	GSE121248
DSPP	-0.023964513513513367	4.6548857943925235	-0.47935710591512976	0.6326591745487355	0.7039146347480254	-6.827990647270536	GSE121248
DST	-0.026989274131273784	10.221036168224298	-0.2967744926837716	0.7672118138034117	0.8176551166364027	-6.898745240299259	GSE121248
DSTN	0.16509741312741247	11.58583738317757	2.613894083898714	0.010236194240288472	0.021402146607938783	-3.631468850291834	GSE121248
DSTNP2	0.27300457915057846	7.058186261682243	5.911146740474203	4.0728147375503585e-8	3.654947977967531e-7	8.162989176991232	GSE121248
DSTYK	0.793198420849419	6.7284097196261685	7.497504045929051	1.963195045884075e-11	4.5925334591360894e-10	15.613933105565991	GSE121248
DTD1	0.5773833474903475	7.885838504672897	4.582538281997769	1.2452179286118841e-05	5.856697427263635e-5	2.6399765967075313	GSE121248
DTD2	0.17692716216216112	8.325144579439252	2.12039937073015	0.03627454776212911	0.06398120793558701	-4.740726512522722	GSE121248
DTHD1	-0.12146734749034759	3.0910742990654207	-3.135363460070182	0.002214136831162717	0.005612225412291142	-2.2411308402725716	GSE121248
DTL	2.1973312625482593	6.801551028037383	10.294902726637323	1.0517827334408634e-17	2.0612098919404596e-15	29.781789916141005	GSE121248
DTNA	1.1830052239382218	7.264307570093458	5.310744847759868	5.946347864574144e-7	3.904343649202577e-6	5.565707697954092	GSE121248
DTNB	0.07684062162162167	6.947617943925233	2.0704797764464753	0.040805136290692295	0.07086333464245805	-4.8411924272169635	GSE121248
DTNBP1	0.5107899652509644	7.119803551401869	5.685770416266596	1.1326686538787586e-7	8.946601753022744e-7	7.17052190591104	GSE121248
DTWD1	0.22241047490347485	7.490512990654206	3.0385149966088405	0.002985540958643132	0.007293034528171145	-2.515530072646879	GSE121248
DTWD2	-0.051036845559845015	6.690474112149532	-1.054779487863596	0.2938930696917128	0.3770157424664639	-6.389327802745902	GSE121248
DTX1	-0.6194215289575282	7.540514205607477	-5.627658568959722	1.4699202368209454e-7	1.1282701097941433e-6	6.917918992707265	GSE121248
DTX2P1-UPK3BP1-PMS2P11	-0.3155073745173746	8.879999252336448	-6.902827675788071	3.7130181021797543e-10	5.794066196321104e-9	12.739395848821545	GSE121248
DTX3	0.019637938223938427	7.375076168224299	0.19261896246828472	0.8476211246731632	0.8836641422447459	-6.924218996673885	GSE121248
DTX3L	0.07420252509652533	10.079802897196261	0.7716363380472484	0.44202420609224957	0.5270419072092033	-6.645860916191708	GSE121248
DTX4	-0.3177602548262546	8.45757	-2.406879456876805	0.01779565269244327	0.03451706045641716	-4.1220900389775945	GSE121248
DTYMK	0.8031914401544384	8.665505046728972	8.81648643581045	2.3425232055412485e-14	1.3772137105442913e-12	22.212375852123227	GSE121248
DUBR	0.010739586872587255	4.375386168224299	0.1349849702225691	0.8928763934287663	0.919898654269961	-6.933657926521161	GSE121248
DUOX1	0.0984660386100383	6.047262710280374	1.2398446306699362	0.21773481992465307	0.293060166384277	-6.179592607607682	GSE121248
DUOX2	0.11856138223938219	4.955922710280374	0.5869282896113295	0.558483537443129	0.6366571842574354	-6.770789176703428	GSE121248
DUOXA1	-0.10854692664092648	6.346051775700935	-2.720816395401033	0.007598182410774304	0.016487295738415893	-3.364131912306318	GSE121248
DUOXA2	-0.027745328185328787	6.970895607476636	-0.2678360958766995	0.7893391528415519	0.8362389612702614	-6.90690928483753	GSE121248
DUS1L	0.2091634980694987	9.40935214953271	2.729805818700642	0.007407352174461101	0.016134187629022963	-3.3412299588445165	GSE121248
DUS2	-0.11080215444015407	7.334969906542056	-2.637602898951446	0.009588546355520726	0.020213164926024065	-3.572999754934508	GSE121248
DUS3L	0.3000622972972966	6.4160551401869155	4.9311106819126325	2.9961524216080438e-6	1.6412818843424776e-5	4.006790015513457	GSE121248
DUS4L	0.6801348803088797	6.672303457943925	6.934338403540467	3.1837555822642836e-10	5.073716863076554e-9	12.889600722432075	GSE121248
DUSP1	-0.9302576023166014	12.285579719626169	-5.7115161128359215	1.008730317545868e-7	8.082103350856453e-7	7.282875961856839	GSE121248
DUSP10	-0.7262392625482609	8.927435607476635	-4.839714029329759	4.378322056153401e-6	2.2999671501450115e-5	3.6421728998070586	GSE121248
DUSP11	0.22331494594594528	8.227947943925233	3.188055130382751	0.0018766963812410214	0.004858816517631033	-2.088836925809133	GSE121248
DUSP12	0.7387571196911189	8.014323644859813	8.975453722348341	1.0275026786831801e-14	6.700711572518321e-13	23.02122717151639	GSE121248
DUSP13	-0.15119854054054052	5.962725607476636	-3.063747366973326	0.0027635877223571126	0.006808961799120429	-2.4447332962601287	GSE121248
DUSP14	-0.2715075675675676	8.187085794392523	-3.4728763637473063	7.432418904292354e-4	0.0021682484870311136	-1.2299061151470436	GSE121248
DUSP15	-0.30863631660231633	6.23109785046729	-5.213215645115612	9.064754291311169e-7	5.6581233887773855e-6	5.1586207101199255	GSE121248
DUSP16	-0.3692543783783772	9.017180093457943	-3.4932636686018577	6.941303589114343e-4	0.002040737626354971	-1.1661626323150447	GSE121248
DUSP18	0.26919566023165953	6.863743364485981	4.569240208432571	1.3131658772606495e-5	6.129892130483027e-5	2.589139485139536	GSE121248
DUSP19	0.19598257915057885	4.241648037383178	4.551439484963404	1.4097558251683498e-5	6.528937292928915e-5	2.52124451358405	GSE121248
DUSP2	-0.698325745173743	7.372520841121496	-5.603613382386918	1.6366756536103325e-7	1.240508902194619e-6	6.813807169655097	GSE121248
DUSP21	-0.017514007722007872	4.680947102803739	-0.46578620046998137	0.6423116921106048	0.7121772892849781	-6.834390998394829	GSE121248
DUSP22	0.20856625482625485	9.196614672897196	2.133768219274835	0.03513764188323797	0.06223327828416183	-4.713447438324201	GSE121248
DUSP23	0.4997871621621619	9.739951401869158	5.17262993835974	1.0789960395665023e-6	6.598650786811956e-6	4.9905288215675165	GSE121248
DUSP26	-0.1032923204633199	6.333047476635514	-1.9688281229200728	0.0515490562223715	0.0864436185634634	-5.038926402498048	GSE121248
DUSP27	-0.07068447876447877	3.9157494392523366	-1.9043586487982425	0.05953889834785689	0.09779881112745835	-5.159536124299579	GSE121248
DUSP28	0.41048248648648566	7.137593457943925	6.57319700623055	1.8270988903311763e-9	2.3685865412022694e-8	11.184274286676139	GSE121248
DUSP3	-0.007336073359074038	10.21766691588785	-0.09790645607487464	0.9221890470905783	0.9419215285643768	-6.937975372352877	GSE121248
DUSP4	-0.026636127413126962	6.1813647663551405	-0.21936667394095696	0.8267807656350109	0.8670376510079734	-6.918710885859538	GSE121248
DUSP5	-0.9924209034749019	8.29378186915888	-5.457756676858297	3.1254553231573865e-7	2.21459379949976e-6	6.187523082081715	GSE121248
DUSP5P1	0.3606166447876444	3.778351214953271	2.704133581235225	0.007964213540289833	0.01716832198413683	-3.4064597540863053	GSE121248
DUSP6	-1.0245401505791494	10.828704953271028	-7.433675378787676	2.7010689087583925e-11	6.01953150664018e-10	15.301663099268417	GSE121248
DUSP7	0.29549773745173674	6.3877816822429905	3.7764997934348115	2.6122049594024677e-4	8.538436436045361e-4	-0.2504848819896841	GSE121248
DUSP9	0.5261576718146712	6.924982056074766	3.560097862101657	5.537218440830248e-4	0.001667143428974123	-0.9551274098867806	GSE121248
DUT	0.7758231660231647	11.118153271028037	9.264050018584834	2.291761829647418e-15	1.867142137839711e-13	24.494197269483504	GSE121248
DUX1	-0.0533228803088804	7.50073046728972	-1.4994666537434387	0.1366862182744951	0.1981676148418312	-5.8301823784746505	GSE121248
DUX4L24	-0.13734130888030924	7.300005140186916	-3.2824783159104873	0.001388842414387885	0.003741360871848875	-1.8107068994889914	GSE121248
DUXAP10	2.979887119691116	6.7826234579439255	9.95642709570259	6.174141494526464e-17	8.953739995362278e-15	28.04341311517516	GSE121248
DVL1	-0.0958489613899614	8.31090074766355	-1.1281195125815915	0.26178306428203424	0.342365598348289	-6.310161036751936	GSE121248
DVL2	0.32633585328185233	7.763273177570094	6.557986690647778	1.9651156200805846e-9	2.529417756426802e-8	11.1132646659394	GSE121248
DVL3	0.36305015444015387	8.648342149532711	4.500862567611212	1.7231781704510846e-5	7.763938430369189e-5	2.3293123691509736	GSE121248
DXO	0.24612801158301134	8.473511028037382	4.027723708459339	1.0531219629343376e-4	3.837922945168478e-4	0.6069740853419816	GSE121248
DYDC1	0.07827260231660223	3.1524969158878506	2.6124194296483094	0.010277752242796636	0.021468402586667486	-3.6350902187486698	GSE121248
DYDC2	0.3828884710424703	4.627811028037383	4.818205818965741	4.7843289456849764e-6	2.4903926191788776e-5	3.5569989705778484	GSE121248
DYM	0.4218134710424698	7.443935981308411	5.293483238930489	6.408972803024286e-7	4.16909047201517e-6	5.4933370163200115	GSE121248
DYNC1H1	0.4527505096525087	9.226670841121495	5.502575446749018	2.564359752460049e-7	1.8532397905403137e-6	6.378995026117919	GSE121248
DYNC1I1	0.6643397567567564	6.006038037383178	4.762656093833957	6.0094295694980135e-6	3.057135674118108e-5	3.338147081863384	GSE121248
DYNC1I2	0.3994128996138986	9.795211401869159	5.661863234249012	1.261066838702195e-7	9.86407297457348e-7	7.066433046951029	GSE121248
DYNC1LI1	0.4071095366795355	7.8668452336448595	5.158641901915338	1.1455762179486906e-6	6.951107243804146e-6	4.93277667912547	GSE121248
DYNC1LI2	-0.14015718918918948	10.638297570093458	-1.9608203857177462	0.05248917752730385	0.08780234641680694	-5.054110638620486	GSE121248
DYNC2H1	0.07041346718146724	5.1734205607476635	0.6829759342766842	0.49609256593835616	0.5788500556164277	-6.710029680783938	GSE121248
DYNC2LI1	0.6447246293436286	6.852775981308411	6.841223752854281	5.011755897000074e-10	7.576144963686074e-9	12.446493047298677	GSE121248
DYNLL1	0.57476386100386	11.216981308411215	7.196359620747707	8.783417648377824e-11	1.6804369754191979e-9	14.14815799522875	GSE121248
DYNLL2	-0.09772732432432446	9.989160560747663	-1.5742810971250807	0.11836353055370069	0.17515386939691505	-5.717690323334783	GSE121248
DYNLRB1	0.5695274440154444	10.522588317757009	7.905066847172189	2.5163073277454e-12	7.775175184722397e-11	17.62583643414018	GSE121248
DYNLRB2	-0.09893577606177613	3.9809745794392524	-1.2928487122485548	0.1988374542432363	0.271997933728658	-6.113462153202913	GSE121248
DYNLT1	0.15120213127413001	10.826614579439253	1.7587889041902145	0.0814613398773023	0.12764936798378884	-5.4180194683686365	GSE121248
DYNLT3	0.20033704247104228	10.275554859813084	2.4197622489236266	0.01720965983760347	0.03357487830416775	-4.0926109106906	GSE121248
DYRK1A	0.08564452123552083	9.36608074766355	0.9381957721589337	0.3502487417951349	0.43499633915327257	-6.504434540423963	GSE121248
DYRK1B	0.0037552355212351687	6.39118831775701	0.08756608750887446	0.9303846051140539	0.948124066103533	-6.938934305318904	GSE121248
DYRK2	0.5406740849420838	7.031268504672897	6.311376615361476	6.339788853133292e-9	7.08191864704407e-8	9.971922175576577	GSE121248
DYRK3	-0.06828201158301136	7.399446822429907	-1.291309437165605	0.19936853963779072	0.27262156416525407	-6.115420470441213	GSE121248
DYRK4	0.004732154440154418	7.763128504672897	0.061822640681081495	0.9508189689507374	0.9636660779753711	-6.940857259273242	GSE121248
DYSF	-0.050089100386099594	9.141494672897196	-0.6409270983850064	0.5229352182468989	0.6032709676420227	-6.737752146035045	GSE121248
DYX1C1	0.0968002432432432	3.719974018691589	1.0635184741083061	0.2899320904326885	0.3728579818612045	-6.3801676643213625	GSE121248
DYX1C1-CCPG1	-0.42636691119691117	8.502312429906542	-5.771947269509073	7.677435629004985e-8	6.382178013420401e-7	7.5476460417483375	GSE121248
DZANK1	0.10349860617760609	5.399897476635514	1.4212606713166247	0.15813791506219022	0.22410254503894617	-5.94215589905182	GSE121248
DZIP1	-0.18918059073359125	6.034179158878505	-1.816321739735708	0.0721101640229718	0.11524593328864195	-5.318166670975335	GSE121248
DZIP1L	-0.04430480694980695	6.457583925233645	-0.6430311053465996	0.5215743328823244	0.602027298269617	-6.736406510700263	GSE121248
DZIP3	0.35089966795366767	7.005029719626168	3.7384822301371736	2.9871311848091815e-4	9.623676638500315e-4	-0.37659865094328016	GSE121248
E2F1	0.1565172857142858	6.866074485981309	2.963626895484018	0.0037450463398101116	0.00887719222293662	-2.722744227661771	GSE121248
E2F2	0.23340173745173726	6.487018130841122	3.945563473036271	1.423379208356267e-4	4.995606311612435e-4	0.3220139454657893	GSE121248
