injury_set	rank	gene	beta_injury_index	t	p_value	FDR	selection_rule
HBV_INJURY_TOP_2000	93	PTPN6	0.25138466508499285	7.65369137025583	3.8008109775914894e-12	8.890219483392222e-10	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	94	STK10	0.342967858238762	7.649382795499514	3.8897971746312946e-12	8.98774347235052e-10	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	95	CD69	0.582821337832169	7.647698623476829	3.925139658315172e-12	8.98774347235052e-10	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	96	CSF2RB	0.5378818427082065	7.639131119248127	4.109918703130242e-12	9.168285517175037e-10	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	97	GPR176	0.31865825404243775	7.638926096833121	4.114444571796673e-12	9.168285517175037e-10	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	98	LOC100506098	0.41960429342763783	7.6382038349830905	4.130427898143491e-12	9.168285517175037e-10	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	99	MARCH1	0.4064922844007126	7.622567710429113	4.49194291836389e-12	9.87002366698684e-10	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	100	SMCR8	0.16476412674849858	7.607929735926492	4.858736568671342e-12	1.056920965783077e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	101	MIR155	0.7187984896659878	7.593666882539527	5.244650023965117e-12	1.1295729898149822e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	102	IL18BP	0.44748391912028623	7.586149668533336	5.460117464775463e-12	1.15755798652479e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	103	SLC25A36	0.3084380156754656	7.58543637762278	5.481012853953632e-12	1.15755798652479e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	104	TNFSF13B	0.4883944438994656	7.571249358478882	5.913473639764307e-12	1.2261396656584911e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	105	SIRPG	0.45247974973118743	7.5710912621895865	5.9184785957864e-12	1.2261396656584911e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	106	IGK	0.739456568904093	7.568209245317128	6.0104558598827366e-12	1.233447606792728e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	107	ZNF710	0.14956099963874586	7.564053330329163	6.145588249166877e-12	1.2413566984386564e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	108	TRIM69	0.48402248024087596	7.562185221339347	6.2073079309646586e-12	1.2413566984386564e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	109	IPCEF1	0.29814991890125747	7.56179751416145	6.220194002198021e-12	1.2413566984386564e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	110	NOD2	0.3700836259004999	7.55306954537334	6.517402059018365e-12	1.2888458817256954e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	111	C12ORF4	0.2773344633097154	7.547935999048527	6.698740589792094e-12	1.312772108556283e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	112	BIRC3	0.31824526850716234	7.545032300379504	6.8035163641248045e-12	1.3137178092986632e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	113	TOX	0.6270050102063297	7.544460179580298	6.824351236645471e-12	1.3137178092986632e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	114	KLF6	0.35082643911536743	7.530494518750164	7.353015153286597e-12	1.3955196088473417e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	115	TRAFD1	0.19722023725852034	7.529869732823992	7.377591827216674e-12	1.3955196088473417e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	116	MYLIP	0.27622501370657176	7.523250147695626	7.643033627850176e-12	1.4332664698846974e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	117	CELF2	0.4875109333136546	7.519150402485257	7.812154455457655e-12	1.4524597937570118e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	118	H2AFY	0.2302921374664463	7.51693666136324	7.905011084103384e-12	1.4572686958686519e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	119	GPRC5B	0.5492491268202498	7.514906034918644	7.991148181051326e-12	1.4607684569950378e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	120	TCF19	0.4081513293691866	7.505904739216338	8.384309643070454e-12	1.5172222375995592e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	121	TRAF5	0.5301358628323354	7.504675339270336	8.439474589690923e-12	1.5172222375995592e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	122	IFI30	0.43543166880313033	7.500268842398378	8.640171450219268e-12	1.54057089800508e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	123	ATP2A3	0.33600751610078233	7.497900249040417	8.749997405374267e-12	1.5474690533260686e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	124	STX6	0.3144510602569181	7.490759035294379	9.089559456938981e-12	1.5887173891527808e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	125	FILIP1L	0.5007155934935182	7.489940593513147	9.129300493913373e-12	1.5887173891527808e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	126	MLKL	0.2792698531616057	7.475830900162441	9.842128647651832e-12	1.699173210098177e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	127	DOCK8	0.5364204488659531	7.469237633905402	1.0193864935453388e-11	1.7460405034717917e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	128	PARP12	0.32150775548270444	7.4636932536787315	1.0499263960155021e-11	1.7843006947285326e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	129	NUAK2	0.3798337156021146	7.459518104973923	1.0735209084254315e-11	1.8102558388355359e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
HBV_INJURY_TOP_2000	130	CD200	0.4401043974878487	7.451513730965131	1.1202334846124849e-11	1.874495306982722e-9	top_2000_positive_beta_FDR_lt_0.10_ranked
